Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   0 17 13       31.7028         0.1046       177.130        0.372
   0 17 14       31.7213         0.1055       176.469        0.373
   0 17 15       31.7432         0.1064       175.807        0.374
   0 17 16       31.7686         0.1073       175.147        0.374
   0 17 17       31.7973         0.1081       174.487        0.375
   0 17 18       31.8294         0.1089       173.829        0.376
   0 17 19       31.8649         0.1097       173.172        0.376
   0 17 20       31.9038         0.1105       172.516        0.377
   0 17 21       31.9461         0.1112       171.861        0.377
   0 17 22       31.9916         0.1119       171.209        0.377
   0 17 23       32.0405         0.1126       170.558        0.377
   0 17 24       32.0927         0.1132       169.909        0.377
   0 17 25       32.1482         0.1139       169.263        0.377
   0 17 26       32.2069         0.1145       168.619        0.377
   0 17 27       32.2689         0.1151       167.977        0.377
   0 17 28       32.3340         0.1156       167.338        0.376
   0 17 29       32.4023         0.1161       166.702        0.376
   0 17 30       32.4737         0.1166       166.069        0.375
   0 17 31       32.5482         0.1171       165.438        0.375
   0 18  0       32.1181         0.0909       185.650        0.346
   0 18  1       32.0930         0.0920       185.003        0.348
   0 18  2       32.0712         0.0931       184.355        0.350
   0 18  3       32.0526         0.0942       183.705        0.352
   0 18  4       32.0374         0.0953       183.054        0.354
   0 18  5       32.0255         0.0963       182.402        0.356
   0 18  6       32.0169         0.0974       181.749        0.358
   0 18  7       32.0116         0.0984       181.095        0.360
   0 18  8       32.0097         0.0994       180.440        0.361
   0 18  9       32.0112         0.1004       179.785        0.363
   0 18 10       32.0161         0.1014       179.129        0.364
   0 18 11       32.0243         0.1024       178.473        0.366
   0 18 12       32.0359         0.1033       177.818        0.367
   0 18 13       32.0509         0.1042       177.162        0.368
   0 18 14       32.0692         0.1051       176.507        0.369
   0 18 15       32.0910         0.1060       175.852        0.370
   0 18 16       32.1161         0.1068       175.198        0.371
   0 18 17       32.1446         0.1076       174.545        0.371
   0 18 18       32.1764         0.1084       173.892        0.372
   0 18 19       32.2116         0.1092       173.241        0.372
   0 18 20       32.2501         0.1100       172.592        0.373
   0 18 21       32.2919         0.1107       171.944        0.373
   0 18 22       32.3370         0.1114       171.297        0.373
   0 18 23       32.3854         0.1120       170.652        0.374
   0 18 24       32.4370         0.1127       170.010        0.374
   0 18 25       32.4919         0.1133       169.369        0.374
   0 18 26       32.5499         0.1139       168.731        0.373
   0 18 27       32.6112         0.1145       168.095        0.373
   0 18 28       32.6756         0.1150       167.462        0.373
   0 18 29       32.7431         0.1155       166.832        0.372
   0 18 30       32.8137         0.1160       166.204        0.372
   0 18 31       32.8874         0.1165       165.579        0.371
   0 19  0       32.4634         0.0906       185.599        0.343
   0 19  1       32.4388         0.0917       184.958        0.345
   0 19  2       32.4174         0.0928       184.316        0.347
   0 19  3       32.3992         0.0939       183.673        0.349
   0 19  4       32.3843         0.0949       183.028        0.351
   0 19  5       32.3727         0.0960       182.382        0.353
   0 19  6       32.3644         0.0970       181.735        0.355
   0 19  7       32.3593         0.0980       181.087        0.356
   0 19  8       32.3576         0.0990       180.439        0.358
   0 19  9       32.3592         0.1000       179.790        0.359
   0 19 10       32.3641         0.1010       179.141        0.361
   0 19 11       32.3724         0.1019       178.491        0.362
   0 19 12       32.3839         0.1029       177.842        0.363
   0 19 13       32.3989         0.1038       177.193        0.364
   0 19 14       32.4171         0.1046       176.544        0.365
   0 19 15       32.4387         0.1055       175.895        0.366
   0 19 16       32.4636         0.1063       175.248        0.367
   0 19 17       32.4918         0.1071       174.601        0.368
   0 19 18       32.5234         0.1079       173.955        0.368
   0 19 19       32.5582         0.1087       173.310        0.369
   0 19 20       32.5963         0.1094       172.666        0.369
   0 19 21       32.6377         0.1101       172.024        0.370
   0 19 22       32.6824         0.1108       171.384        0.370
   0 19 23       32.7302         0.1115       170.745        0.370
   0 19 24       32.7813         0.1121       170.108        0.370
   0 19 25       32.8356         0.1128       169.474        0.370
   0 19 26       32.8930         0.1133       168.841        0.370
   0 19 27       32.9536         0.1139       168.211        0.370
   0 19 28       33.0173         0.1145       167.584        0.369
   0 19 29       33.0840         0.1150       166.959        0.369
   0 19 30       33.1539         0.1154       166.337        0.368
   0 19 31       33.2267         0.1159       165.717        0.368
   0 20  0       32.8087         0.0903       185.549        0.340
   0 20  1       32.7845         0.0914       184.914        0.342
   0 20  2       32.7635         0.0925       184.278        0.344
   0 20  3       32.7458         0.0936       183.641        0.346
   0 20  4       32.7312         0.0946       183.002        0.348
   0 20  5       32.7199         0.0956       182.363        0.350
   0 20  6       32.7118         0.0967       181.722        0.351
   0 20  7       32.7069         0.0977       181.080        0.353
   0 20  8       32.7054         0.0987       180.438        0.354
   0 20  9       32.7071         0.0996       179.796        0.356
   0 20 10       32.7121         0.1006       179.152        0.357
   0 20 11       32.7204         0.1015       178.509        0.358
   0 20 12       32.7319         0.1024       177.866        0.360
   0 20 13       32.7468         0.1033       177.223        0.361
   0 20 14       32.7649         0.1042       176.580        0.362
   0 20 15       32.7864         0.1050       175.938        0.363
   0 20 16       32.8111         0.1058       175.296        0.363
   0 20 17       32.8391         0.1066       174.656        0.364
   0 20 18       32.8703         0.1074       174.016        0.365
   0 20 19       32.9048         0.1082       173.377        0.365
   0 20 20       32.9426         0.1089       172.739        0.366
   0 20 21       32.9835         0.1096       172.103        0.366
   0 20 22       33.0277         0.1103       171.469        0.366
   0 20 23       33.0751         0.1110       170.836        0.366
   0 20 24       33.1256         0.1116       170.205        0.366
   0 20 25       33.1793         0.1122       169.576        0.366
   0 20 26       33.2361         0.1128       168.950        0.366
   0 20 27       33.2960         0.1133       168.325        0.366
   0 20 28       33.3590         0.1139       167.703        0.366
   0 20 29       33.4250         0.1144       167.084        0.365
   0 20 30       33.4940         0.1149       166.467        0.365
