Tele EF EB theta(degree) phi(degree)
  10 24 21       72.6004     197.525
  10 24 22       72.5646     197.165
  10 24 23       72.5295     196.805
  10 24 24       72.4950     196.444
  10 24 25       72.4612     196.084
  10 24 26       72.4280     195.724
  10 24 27       72.3955     195.363
  10 24 28       72.3636     195.003
  10 24 29       72.3325     194.642
  10 24 30       72.3020     194.282
  10 24 31       72.2722     193.922
  10 25  0       73.8331     204.969
  10 25  1       73.7852     204.618
  10 25  2       73.7377     204.265
  10 25  3       73.6908     203.913
  10 25  4       73.6445     203.560
  10 25  5       73.5986     203.206
  10 25  6       73.5534     202.851
  10 25  7       73.5086     202.496
  10 25  8       73.4644     202.141
  10 25  9       73.4208     201.785
  10 25 10       73.3778     201.429
  10 25 11       73.3353     201.072
  10 25 12       73.2934     200.715
  10 25 13       73.2521     200.357
  10 25 14       73.2114     200.000
  10 25 15       73.1713     199.641
  10 25 16       73.1318     199.283
  10 25 17       73.0930     198.924
  10 25 18       73.0547     198.565
  10 25 19       73.0171     198.206
  10 25 20       72.9800     197.847
  10 25 21       72.9437     197.488
  10 25 22       72.9079     197.128
  10 25 23       72.8728     196.769
  10 25 24       72.8383     196.409
  10 25 25       72.8045     196.049
  10 25 26       72.7713     195.690
  10 25 27       72.7388     195.330
  10 25 28       72.7070     194.971
  10 25 29       72.6758     194.611
  10 25 30       72.6452     194.252
  10 25 31       72.6154     193.893
  10 26  0       74.1717     204.916
  10 26  1       74.1241     204.565
  10 26  2       74.0771     204.214
  10 26  3       74.0305     203.862
  10 26  4       73.9844     203.510
  10 26  5       73.9389     203.156
  10 26  6       73.8938     202.803
  10 26  7       73.8494     202.448
  10 26  8       73.8054     202.094
  10 26  9       73.7620     201.739
  10 26 10       73.7192     201.383
  10 26 11       73.6770     201.027
  10 26 12       73.6353     200.671
  10 26 13       73.5942     200.314
  10 26 14       73.5536     199.957
  10 26 15       73.5137     199.599
  10 26 16       73.4743     199.242
  10 26 17       73.4356     198.884
  10 26 18       73.3974     198.526
  10 26 19       73.3599     198.167
  10 26 20       73.3230     197.809
  10 26 21       73.2866     197.450
  10 26 22       73.2510     197.092
  10 26 23       73.2159     196.733
  10 26 24       73.1815     196.374
  10 26 25       73.1477     196.015
  10 26 26       73.1145     195.656
  10 26 27       73.0820     195.297
  10 26 28       73.0501     194.939
  10 26 29       73.0188     194.580
  10 26 30       72.9882     194.221
  10 26 31       72.9583     193.863
  10 27  0       74.5102     204.864
  10 27  1       74.4629     204.514
  10 27  2       74.4161     204.163
  10 27  3       74.3698     203.812
  10 27  4       74.3241     203.460
  10 27  5       74.2788     203.107
  10 27  6       74.2341     202.754
  10 27  7       74.1899     202.401
  10 27  8       74.1462     202.047
  10 27  9       74.1030     201.692
  10 27 10       74.0604     201.337
  10 27 11       74.0184     200.982
  10 27 12       73.9769     200.627
  10 27 13       73.9359     200.271
  10 27 14       73.8956     199.914
  10 27 15       73.8558     199.558
  10 27 16       73.8166     199.201
  10 27 17       73.7780     198.843
  10 27 18       73.7399     198.486
  10 27 19       73.7025     198.129
  10 27 20       73.6656     197.771
  10 27 21       73.6294     197.413
  10 27 22       73.5938     197.055
  10 27 23       73.5587     196.697
  10 27 24       73.5243     196.339
  10 27 25       73.4905     195.981
  10 27 26       73.4574     195.623
  10 27 27       73.4248     195.265
  10 27 28       73.3929     194.907
  10 27 29       73.3616     194.549
  10 27 30       73.3310     194.191
  10 27 31       73.3010     193.834
  10 28  0       74.8483     204.811
  10 28  1       74.8014     204.462
  10 28  2       74.7549     204.112
  10 28  3       74.7090     203.761
  10 28  4       74.6635     203.410
  10 28  5       74.6185     203.058
  10 28  6       74.5741     202.706
  10 28  7       74.5301     202.353
  10 28  8       74.4867     202.000
  10 28  9       74.4437     201.646
  10 28 10       74.4014     201.292
  10 28 11       74.3595     200.938
  10 28 12       74.3182     200.583
  10 28 13       74.2775     200.227
  10 28 14       74.2373     199.872
  10 28 15       74.1976     199.516
  10 28 16       74.1586     199.160
  10 28 17       74.1201     198.803
  10 28 18       74.0821     198.447
  10 28 19       74.0448     198.090
  10 28 20       74.0080     197.733
  10 28 21       73.9719     197.376
  10 28 22       73.9363     197.019
  10 28 23       73.9013     196.662
  10 28 24       73.8669     196.304
  10 28 25       73.8332     195.947
  10 28 26       73.8000     195.590
  10 28 27       73.7674     195.232
  10 28 28       73.7355     194.875
  10 28 29       73.7042     194.518
  10 28 30       73.6735     194.161
  10 28 31       73.6434     193.804
  10 29  0       75.1862     204.759
  10 29  1       75.1396     204.411
  10 29  2       75.0935     204.061
  10 29  3       75.0478     203.711
  10 29  4       75.0026     203.361
  10 29  5       74.9579     203.010
  10 29  6       74.9137     202.658
  10 29  7       74.8700     202.306
  10 29  8       74.8268     201.953
  10 29  9       74.7842     201.600
  10 29 10       74.7420     201.247
  10 29 11       74.7004     200.893
  10 29 12       74.6593     200.539
  10 29 13       74.6187     200.184
  10 29 14       74.5787     199.830
  10 29 15       74.5392     199.474
  10 29 16       74.5002     199.119
  10 29 17       74.4619     198.763
  10 29 18       74.4240     198.407
  10 29 19       74.3868     198.051
  10 29 20       74.3501     197.695
  10 29 21       74.3140     197.339
  10 29 22       74.2785     196.983
  10 29 23       74.2436     196.626
  10 29 24       74.2092     196.270
  10 29 25       74.1755     195.913
  10 29 26       74.1423     195.557
  10 29 27       74.1097     195.200
  10 29 28       74.0778     194.844
  10 29 29       74.0464     194.487
  10 29 30       74.0157     194.131
  10 29 31       73.9855     193.775
  10 30  0       75.5237     204.708
  10 30  1       75.4775     204.359
  10 30  2       75.4317     204.011
  10 30  3       75.3863     203.661
  10 30  4       75.3414     203.312
  10 30  5       75.2970     202.961
  10 30  6       75.2531     202.610
  10 30  7       75.2097     202.259
  10 30  8       75.1667     201.907
  10 30  9       75.1243     201.555
  10 30 10       75.0823     201.202
  10 30 11       75.0409     200.849
  10 30 12       75.0000     200.495
  10 30 13       74.9596     200.142
  10 30 14       74.9197     199.787
  10 30 15       74.8804     199.433
  10 30 16       74.8416     199.078
  10 30 17       74.8033     198.723
  10 30 18       74.7656     198.368
  10 30 19       74.7285     198.013
  10 30 20       74.6919     197.658
  10 30 21       74.6559     197.302
  10 30 22       74.6204     196.947
  10 30 23       74.5855     196.591
  10 30 24       74.5512     196.235
  10 30 25       74.5174     195.879
  10 30 26       74.4843     195.524
  10 30 27       74.4517     195.168
  10 30 28       74.4197     194.812
  10 30 29       74.3883     194.457
  10 30 30       74.3575     194.101
  10 30 31       74.3273     193.746
  10 31  0       75.8609     204.656
  10 31  1       75.8150     204.308
  10 31  2       75.7695     203.960
  10 31  3       75.7245     203.612
  10 31  4       75.6799     203.263
  10 31  5       75.6358     202.913
  10 31  6       75.5921     202.563
  10 31  7       75.5490     202.212
  10 31  8       75.5062     201.861
  10 31  9       75.4640     201.509
  10 31 10       75.4223     201.157
  10 31 11       75.3811     200.805
  10 31 12       75.3404     200.452
  10 31 13       75.3001     200.099
  10 31 14       75.2604     199.746
  10 31 15       75.2213     199.392
  10 31 16       75.1826     199.038
  10 31 17       75.1445     198.684
  10 31 18       75.1069     198.329
  10 31 19       75.0698     197.975
  10 31 20       75.0333     197.620
  10 31 21       74.9974     197.265
  10 31 22       74.9620     196.911
  10 31 23       74.9271     196.556
  10 31 24       74.8928     196.201
  10 31 25       74.8591     195.846
  10 31 26       74.8259     195.491
  10 31 27       74.7933     195.136
  10 31 28       74.7613     194.781
  10 31 29       74.7299     194.426
  10 31 30       74.6990     194.072
  10 31 31       74.6687     193.717
  11  0  0       68.1211     220.704
  11  0  1       68.0363     220.352
  11  0  2       67.9522     219.998
  11  0  3       67.8687     219.644
  11  0  4       67.7859     219.289
  11  0  5       67.7038     218.933
  11  0  6       67.6224     218.576
  11  0  7       67.5417     218.219
  11  0  8       67.4617     217.860
  11  0  9       67.3824     217.501
  11  0 10       67.3038     217.142
  11  0 11       67.2260     216.781
  11  0 12       67.1490     216.420
  11  0 13       67.0727     216.059
  11  0 14       66.9972     215.697
  11  0 15       66.9226     215.334
  11  0 16       66.8487     214.971
  11  0 17       66.7756     214.607
  11  0 18       66.7033     214.243
  11  0 19       66.6319     213.878
  11  0 20       66.5613     213.513
  11  0 21       66.4916     213.147
  11  0 22       66.4227     212.781
  11  0 23       66.3547     212.415
  11  0 24       66.2876     212.049
  11  0 25       66.2213     211.682
  11  0 26       66.1559     211.315
  11  0 27       66.0915     210.948
  11  0 28       66.0279     210.580
  11  0 29       65.9653     210.213
  11  0 30       65.9035     209.845
  11  0 31       65.8427     209.477
  11  1  0       68.4498     220.616
  11  1  1       68.3654     220.264
  11  1  2       68.2817     219.911
  11  1  3       68.1985     219.558
  11  1  4       68.1161     219.203
  11  1  5       68.0343     218.848
  11  1  6       67.9532     218.492
  11  1  7       67.8728     218.135
  11  1  8       67.7930     217.777
  11  1  9       67.7140     217.419
  11  1 10       67.6357     217.059
  11  1 11       67.5582     216.700
  11  1 12       67.4814     216.339
  11  1 13       67.4054     215.978
  11  1 14       67.3301     215.617
  11  1 15       67.2556     215.255
  11  1 16       67.1819     214.892
  11  1 17       67.1090     214.529
  11  1 18       67.0369     214.165
  11  1 19       66.9657     213.801
  11  1 20       66.8952     213.437
  11  1 21       66.8256     213.072
  11  1 22       66.7569     212.707
  11  1 23       66.6890     212.341
  11  1 24       66.6219     211.976
  11  1 25       66.5557     211.609
  11  1 26       66.4905     211.243
  11  1 27       66.4260     210.877
  11  1 28       66.3625     210.510
  11  1 29       66.2999     210.143
  11  1 30       66.2382     209.776
  11  1 31       66.1774     209.409
  11  2  0       68.7789     220.529
  11  2  1       68.6949     220.177
  11  2  2       68.6115     219.825
  11  2  3       68.5287     219.472
  11  2  4       68.4466     219.118
  11  2  5       68.3651     218.763
  11  2  6       68.2843     218.407
  11  2  7       68.2042     218.051
  11  2  8       68.1248     217.694
  11  2  9       68.0461     217.336
  11  2 10       67.9680     216.977
  11  2 11       67.8908     216.618
  11  2 12       67.8142     216.259
  11  2 13       67.7384     215.898
  11  2 14       67.6633     215.537
  11  2 15       67.5891     215.176
  11  2 16       67.5156     214.814
  11  2 17       67.4428     214.451
  11  2 18       67.3709     214.088
  11  2 19       67.2998     213.725
  11  2 20       67.2295     213.361
  11  2 21       67.1600     212.997
  11  2 22       67.0914     212.633
  11  2 23       67.0236     212.268
  11  2 24       66.9567     211.903
  11  2 25       66.8906     211.537
  11  2 26       66.8254     211.172
  11  2 27       66.7610     210.806
  11  2 28       66.6975     210.440
  11  2 29       66.6349     210.074
  11  2 30       66.5732     209.708
  11  2 31       66.5124     209.341
  11  3  0       69.1084     220.442
  11  3  1       69.0248     220.091
  11  3  2       68.9417     219.739
  11  3  3       68.8593     219.386
  11  3  4       68.7775     219.033
  11  3  5       68.6964     218.678
  11  3  6       68.6159     218.323
  11  3  7       68.5360     217.967
  11  3  8       68.4569     217.611
  11  3  9       68.3785     217.254
  11  3 10       68.3007     216.896
  11  3 11       68.2237     216.537
  11  3 12       68.1474     216.178
  11  3 13       68.0718     215.818
  11  3 14       67.9969     215.458
  11  3 15       67.9229     215.097
  11  3 16       67.8496     214.736
  11  3 17       67.7770     214.374
  11  3 18       67.7053     214.012
  11  3 19       67.6343     213.649
  11  3 20       67.5642     213.286
  11  3 21       67.4948     212.922
  11  3 22       67.4263     212.559
  11  3 23       67.3586     212.194
  11  3 24       67.2918     211.830
  11  3 25       67.2258     211.465
  11  3 26       67.1606     211.100
  11  3 27       67.0963     210.735
  11  3 28       67.0329     210.370
  11  3 29       66.9703     210.005
  11  3 30       66.9086     209.639
  11  3 31       66.8478     209.274
  11  4  0       69.4382     220.355
  11  4  1       69.3550     220.004
  11  4  2       69.2723     219.653
  11  4  3       69.1902     219.301
  11  4  4       69.1087     218.948
  11  4  5       69.0279     218.594
  11  4  6       68.9477     218.239
  11  4  7       68.8682     217.884
  11  4  8       68.7894     217.528
  11  4  9       68.7112     217.172
  11  4 10       68.6337     216.814
  11  4 11       68.5569     216.456
  11  4 12       68.4809     216.098
  11  4 13       68.4055     215.739
  11  4 14       68.3309     215.379
  11  4 15       68.2570     215.019
  11  4 16       68.1839     214.658
  11  4 17       68.1116     214.297
  11  4 18       68.0400     213.935
  11  4 19       67.9692     213.573
  11  4 20       67.8992     213.211
  11  4 21       67.8300     212.848
  11  4 22       67.7616     212.485
  11  4 23       67.6940     212.121
  11  4 24       67.6272     211.758
  11  4 25       67.5613     211.394
  11  4 26       67.4962     211.030
  11  4 27       67.4320     210.665
  11  4 28       67.3686     210.301
  11  4 29       67.3060     209.936
  11  4 30       67.2444     209.571
  11  4 31       67.1836     209.206
  11  5  0       69.7684     220.268
  11  5  1       69.6855     219.918
  11  5  2       69.6031     219.567
  11  5  3       69.5214     219.216
  11  5  4       69.4403     218.863
  11  5  5       69.3598     218.510
  11  5  6       69.2799     218.156
  11  5  7       69.2007     217.801
  11  5  8       69.1221     217.446
  11  5  9       69.0442     217.090
  11  5 10       68.9670     216.733
  11  5 11       68.8905     216.376
  11  5 12       68.8147     216.018
  11  5 13       68.7396     215.659
  11  5 14       68.6652     215.300
  11  5 15       68.5915     214.941
  11  5 16       68.5186     214.581
  11  5 17       68.4464     214.220
  11  5 18       68.3750     213.859
  11  5 19       68.3044     213.498
  11  5 20       68.2345     213.136
  11  5 21       68.1654     212.774
  11  5 22       68.0971     212.411
  11  5 23       68.0297     212.049
  11  5 24       67.9630     211.686
  11  5 25       67.8971     211.322
  11  5 26       67.8321     210.959
  11  5 27       67.7679     210.595
  11  5 28       67.7046     210.231
  11  5 29       67.6421     209.868
  11  5 30       67.5804     209.504
  11  5 31       67.5196     209.139
  11  6  0       70.0988     220.182
  11  6  1       70.0163     219.832
  11  6  2       69.9343     219.482
  11  6  3       69.8529     219.131
  11  6  4       69.7721     218.779
  11  6  5       69.6920     218.426
  11  6  6       69.6124     218.073
  11  6  7       69.5335     217.719
  11  6  8       69.4552     217.364
  11  6  9       69.3776     217.009
  11  6 10       69.3006     216.652
  11  6 11       69.2244     216.296
  11  6 12       69.1488     215.938
  11  6 13       69.0739     215.580
  11  6 14       68.9997     215.222
  11  6 15       68.9263     214.863
  11  6 16       68.8535     214.504
  11  6 17       68.7815     214.144
  11  6 18       68.7103     213.783
  11  6 19       68.6398     213.423
  11  6 20       68.5701     213.061
  11  6 21       68.5011     212.700
  11  6 22       68.4330     212.338
  11  6 23       68.3656     211.976
  11  6 24       68.2990     211.614
  11  6 25       68.2333     211.251
  11  6 26       68.1683     210.889
  11  6 27       68.1042     210.526
  11  6 28       68.0409     210.163
  11  6 29       67.9784     209.799
  11  6 30       67.9168     209.436
  11  6 31       67.8560     209.073
  11  7  0       70.4295     220.096
  11  7  1       70.3473     219.747
  11  7  2       70.2657     219.397
  11  7  3       70.1847     219.047
  11  7  4       70.1042     218.695
  11  7  5       70.0244     218.343
  11  7  6       69.9452     217.990
  11  7  7       69.8665     217.637
  11  7  8       69.7886     217.282
  11  7  9       69.7112     216.927
  11  7 10       69.6345     216.572
  11  7 11       69.5585     216.216
  11  7 12       69.4832     215.859
  11  7 13       69.4085     215.502
  11  7 14       69.3346     215.144
  11  7 15       69.2613     214.786
  11  7 16       69.1888     214.427
  11  7 17       69.1170     214.067
  11  7 18       69.0459     213.708
  11  7 19       68.9755     213.348
  11  7 20       68.9060     212.987
  11  7 21       68.8372     212.626
  11  7 22       68.7691     212.265
  11  7 23       68.7018     211.904
  11  7 24       68.6354     211.542
  11  7 25       68.5697     211.181
  11  7 26       68.5048     210.818
  11  7 27       68.4407     210.456
  11  7 28       68.3774     210.094
  11  7 29       68.3150     209.731
  11  7 30       68.2534     209.369
  11  7 31       68.1926     209.006
  11  8  0       70.7605     220.010
  11  8  1       70.6787     219.662
  11  8  2       70.5974     219.312
  11  8  3       70.5167     218.962
  11  8  4       70.4366     218.612
  11  8  5       70.3571     218.260
  11  8  6       70.2781     217.908
  11  8  7       70.1998     217.555
  11  8  8       70.1221     217.201
  11  8  9       70.0451     216.847
  11  8 10       69.9687     216.492
  11  8 11       69.8929     216.136
  11  8 12       69.8178     215.780
  11  8 13       69.7434     215.423
  11  8 14       69.6696     215.066
  11  8 15       69.5966     214.708
  11  8 16       69.5242     214.350
  11  8 17       69.4526     213.992
  11  8 18       69.3817     213.633
  11  8 19       69.3115     213.273
  11  8 20       69.2421     212.913
  11  8 21       69.1734     212.553
  11  8 22       69.1055     212.193
  11  8 23       69.0383     211.832
  11  8 24       68.9719     211.471
  11  8 25       68.9063     211.110
  11  8 26       68.8415     210.749
  11  8 27       68.7774     210.387
  11  8 28       68.7142     210.026
  11  8 29       68.6518     209.664
  11  8 30       68.5902     209.302
  11  8 31       68.5294     208.940
  11  9  0       71.0916     219.925
  11  9  1       71.0102     219.577
  11  9  2       70.9293     219.228
  11  9  3       70.8490     218.879
  11  9  4       70.7692     218.528
  11  9  5       70.6900     218.177
  11  9  6       70.6114     217.825
  11  9  7       70.5334     217.473
  11  9  8       70.4559     217.120
  11  9  9       70.3792     216.766
  11  9 10       70.3030     216.412
  11  9 11       70.2275     216.057
  11  9 12       70.1526     215.701
  11  9 13       70.0784     215.345
  11  9 14       70.0049     214.989
  11  9 15       69.9321     214.632
  11  9 16       69.8599     214.274
  11  9 17       69.7885     213.916
  11  9 18       69.7177     213.558
  11  9 19       69.6477     213.199
  11  9 20       69.5784     212.840
  11  9 21       69.5099     212.480
  11  9 22       69.4420     212.121
  11  9 23       69.3750     211.761
  11  9 24       69.3087     211.400
  11  9 25       69.2431     211.040
  11  9 26       69.1784     210.679
  11  9 27       69.1144     210.318
  11  9 28       69.0512     209.957
  11  9 29       68.9888     209.596
  11  9 30       68.9272     209.235
  11  9 31       68.8665     208.874
  11 10  0       71.4230     219.840
  11 10  1       71.3419     219.492
  11 10  2       71.2614     219.144
  11 10  3       71.1814     218.795
  11 10  4       71.1020     218.445
  11 10  5       71.0231     218.095
  11 10  6       70.9448     217.744
  11 10  7       70.8671     217.392
  11 10  8       70.7899     217.039
  11 10  9       70.7134     216.686
  11 10 10       70.6376     216.332
  11 10 11       70.5623     215.978
  11 10 12       70.4877     215.623
  11 10 13       70.4137     215.267
  11 10 14       70.3404     214.911
  11 10 15       70.2678     214.555
  11 10 16       70.1958     214.198
  11 10 17       70.1245     213.841
  11 10 18       70.0540     213.483
  11 10 19       69.9841     213.125
  11 10 20       69.9149     212.766
  11 10 21       69.8465     212.408
  11 10 22       69.7788     212.049
  11 10 23       69.7119     211.689
  11 10 24       69.6456     211.330
  11 10 25       69.5802     210.970
  11 10 26       69.5155     210.610
  11 10 27       69.4516     210.250
  11 10 28       69.3884     209.890
  11 10 29       69.3261     209.529
  11 10 30       69.2645     209.169
  11 10 31       69.2037     208.809
  11 11  0       71.7545     219.755
  11 11  1       71.6738     219.408
  11 11  2       71.5937     219.060
  11 11  3       71.5140     218.712
  11 11  4       71.4349     218.363
  11 11  5       71.3564     218.013
  11 11  6       71.2784     217.662
  11 11  7       71.2010     217.311
  11 11  8       71.1241     216.959
  11 11  9       71.0479     216.606
  11 11 10       70.9723     216.253
  11 11 11       70.8973     215.899
  11 11 12       70.8229     215.545
  11 11 13       70.7492     215.190
  11 11 14       70.6761     214.835
  11 11 15       70.6036     214.479
  11 11 16       70.5319     214.122
  11 11 17       70.4608     213.766
  11 11 18       70.3904     213.409
  11 11 19       70.3206     213.051
  11 11 20       70.2516     212.693
  11 11 21       70.1833     212.335
  11 11 22       70.1158     211.977
  11 11 23       70.0489     211.618
  11 11 24       69.9828     211.259
  11 11 25       69.9174     210.900
  11 11 26       69.8528     210.541
  11 11 27       69.7889     210.182
  11 11 28       69.7258     209.822
  11 11 29       69.6634     209.463
  11 11 30       69.6019     209.103
  11 11 31       69.5411     208.743
  11 12  0       72.0862     219.670
  11 12  1       72.0059     219.324
  11 12  2       71.9261     218.977
  11 12  3       71.8468     218.629
  11 12  4       71.7680     218.280
  11 12  5       71.6898     217.931
  11 12  6       71.6121     217.581
  11 12  7       71.5350     217.230
  11 12  8       71.4584     216.878
  11 12  9       71.3825     216.526
  11 12 10       71.3071     216.174
  11 12 11       71.2324     215.821
  11 12 12       71.1582     215.467
  11 12 13       71.0847     215.113
  11 12 14       71.0119     214.758
  11 12 15       70.9396     214.403
  11 12 16       70.8681     214.047
  11 12 17       70.7971     213.691
  11 12 18       70.7269     213.335
  11 12 19       70.6573     212.978
  11 12 20       70.5885     212.621
  11 12 21       70.5203     212.263
  11 12 22       70.4528     211.905
  11 12 23       70.3861     211.547
  11 12 24       70.3200     211.189
  11 12 25       70.2547     210.831
  11 12 26       70.1902     210.472
  11 12 27       70.1264     210.114
  11 12 28       70.0633     209.755
  11 12 29       70.0010     209.396
  11 12 30       69.9394     209.037
  11 12 31       69.8786     208.678
  11 13  0       72.4180     219.586
  11 13  1       72.3381     219.240
  11 13  2       72.2586     218.894
  11 13  3       72.1796     218.546
  11 13  4       72.1012     218.198
  11 13  5       72.0233     217.849
  11 13  6       71.9459     217.500
  11 13  7       71.8691     217.149
  11 13  8       71.7929     216.799
  11 13  9       71.7172     216.447
  11 13 10       71.6421     216.095
  11 13 11       71.5676     215.742
  11 13 12       71.4937     215.389
  11 13 13       71.4204     215.036
  11 13 14       71.3478     214.682
  11 13 15       71.2758     214.327
  11 13 16       71.2044     213.972
  11 13 17       71.1336     213.617
  11 13 18       71.0636     213.261
  11 13 19       70.9942     212.905
  11 13 20       70.9254     212.548
  11 13 21       70.8574     212.191
  11 13 22       70.7900     211.834
  11 13 23       70.7234     211.477
  11 13 24       70.6574     211.119
  11 13 25       70.5922     210.762
  11 13 26       70.5277     210.404
  11 13 27       70.4639     210.046
  11 13 28       70.4009     209.688
  11 13 29       70.3386     209.330
  11 13 30       70.2771     208.971
  11 13 31       70.2163     208.613
  11 14  0       72.7499     219.502
  11 14  1       72.6703     219.157
  11 14  2       72.5912     218.811
  11 14  3       72.5126     218.464
  11 14  4       72.4345     218.116
  11 14  5       72.3570     217.768
  11 14  6       72.2799     217.419
  11 14  7       72.2034     217.069
  11 14  8       72.1274     216.719
  11 14  9       72.0520     216.368
  11 14 10       71.9772     216.017
  11 14 11       71.9030     215.665
  11 14 12       71.8293     215.312
  11 14 13       71.7563     214.959
  11 14 14       71.6838     214.606
  11 14 15       71.6120     214.252
  11 14 16       71.5408     213.897
  11 14 17       71.4702     213.542
  11 14 18       71.4003     213.187
  11 14 19       71.3311     212.832
  11 14 20       71.2625     212.476
  11 14 21       71.1946     212.120
  11 14 22       71.1273     211.763
  11 14 23       71.0608     211.407
  11 14 24       70.9949     211.050
  11 14 25       70.9298     210.693
  11 14 26       70.8653     210.336
  11 14 27       70.8016     209.979
  11 14 28       70.7386     209.621
  11 14 29       70.6763     209.264
  11 14 30       70.6148     208.906
  11 14 31       70.5540     208.549
  11 15  0       73.0819     219.419
  11 15  1       73.0027     219.074
  11 15  2       72.9239     218.728
  11 15  3       72.8457     218.382
  11 15  4       72.7679     218.035
  11 15  5       72.6907     217.687
  11 15  6       72.6139     217.338
  11 15  7       72.5377     216.989
  11 15  8       72.4620     216.640
  11 15  9       72.3869     216.289
  11 15 10       72.3124     215.938
  11 15 11       72.2384     215.587
  11 15 12       72.1650     215.235
  11 15 13       72.0921     214.883
  11 15 14       72.0199     214.530
  11 15 15       71.9483     214.176
  11 15 16       71.8773     213.823
  11 15 17       71.8069     213.468
  11 15 18       71.7371     213.114
  11 15 19       71.6680     212.759
  11 15 20       71.5996     212.404
  11 15 21       71.5318     212.048
  11 15 22       71.4647     211.693
  11 15 23       71.3982     211.337
  11 15 24       71.3325     210.981
  11 15 25       71.2674     210.624
  11 15 26       71.2030     210.268
  11 15 27       71.1393     209.911
  11 15 28       71.0764     209.555
  11 15 29       71.0141     209.198
  11 15 30       70.9526     208.841
  11 15 31       70.8918     208.484
  11 16  0       73.4139     219.335
  11 16  1       73.3351     218.991
  11 16  2       73.2567     218.646
  11 16  3       73.1788     218.300
  11 16  4       73.1014     217.953
  11 16  5       73.0244     217.606
  11 16  6       72.9480     217.258
  11 16  7       72.8721     216.910
  11 16  8       72.7967     216.561
  11 16  9       72.7219     216.211
  11 16 10       72.6476     215.861
  11 16 11       72.5738     215.510
  11 16 12       72.5006     215.158
  11 16 13       72.4280     214.807
  11 16 14       72.3560     214.454
  11 16 15       72.2846     214.102
  11 16 16       72.2138     213.748
  11 16 17       72.1436     213.395
  11 16 18       72.0740     213.041
  11 16 19       72.0051     212.687
  11 16 20       71.9368     212.332
  11 16 21       71.8691     211.978
  11 16 22       71.8021     211.622
  11 16 23       71.7357     211.267
  11 16 24       71.6701     210.912
  11 16 25       71.6051     210.556
  11 16 26       71.5407     210.200
  11 16 27       71.4771     209.844
  11 16 28       71.4142     209.488
  11 16 29       71.3520     209.132
  11 16 30       71.2904     208.776
  11 16 31       71.2296     208.420
  11 17  0       73.7460     219.252
  11 17  1       73.6675     218.908
  11 17  2       73.5895     218.564
  11 17  3       73.5119     218.218
  11 17  4       73.4348     217.872
  11 17  5       73.3582     217.526
  11 17  6       73.2821     217.178
  11 17  7       73.2065     216.830
  11 17  8       73.1314     216.482
  11 17  9       73.0568     216.133
  11 17 10       72.9828     215.783
  11 17 11       72.9093     215.433
  11 17 12       72.8364     215.082
  11 17 13       72.7640     214.731
  11 17 14       72.6922     214.379
  11 17 15       72.6210     214.027
  11 17 16       72.5504     213.674
  11 17 17       72.4803     213.322
  11 17 18       72.4109     212.968
  11 17 19       72.3421     212.615
  11 17 20       72.2739     212.261
  11 17 21       72.2064     211.907
  11 17 22       72.1395     211.552
  11 17 23       72.0733     211.198
  11 17 24       72.0077     210.843
  11 17 25       71.9427     210.488
  11 17 26       71.8785     210.133
  11 17 27       71.8149     209.778
  11 17 28       71.7520     209.423
  11 17 29       71.6898     209.067
  11 17 30       71.6283     208.712
  11 17 31       71.5675     208.357
  11 18  0       74.0781     219.170
  11 18  1       73.9999     218.826
  11 18  2       73.9223     218.482
  11 18  3       73.8451     218.137
  11 18  4       73.7683     217.792
  11 18  5       73.6920     217.446
  11 18  6       73.6162     217.099
  11 18  7       73.5409     216.751
  11 18  8       73.4661     216.403
  11 18  9       73.3918     216.055
  11 18 10       73.3180     215.706
  11 18 11       73.2448     215.356
  11 18 12       73.1721     215.006
  11 18 13       73.0999     214.655
  11 18 14       73.0284     214.304
  11 18 15       72.9573     213.953
  11 18 16       72.8869     213.601
  11 18 17       72.8171     213.249
  11 18 18       72.7478     212.896
  11 18 19       72.6792     212.543
  11 18 20       72.6111     212.190
  11 18 21       72.5437     211.836
  11 18 22       72.4769     211.483
  11 18 23       72.4108     211.129
  11 18 24       72.3453     210.775
  11 18 25       72.2804     210.420
  11 18 26       72.2162     210.066
  11 18 27       72.1527     209.711
  11 18 28       72.0898     209.357
  11 18 29       72.0276     209.002
  11 18 30       71.9661     208.648
  11 18 31       71.9053     208.293
  11 19  0       74.4101     219.087
  11 19  1       74.3323     218.744
  11 19  2       74.2550     218.401
  11 19  3       74.1782     218.056
  11 19  4       74.1017     217.711
  11 19  5       74.0258     217.366
  11 19  6       73.9503     217.020
  11 19  7       73.8753     216.673
  11 19  8       73.8007     216.325
  11 19  9       73.7267     215.977
  11 19 10       73.6532     215.629
  11 19 11       73.5802     215.280
  11 19 12       73.5078     214.930
  11 19 13       73.4359     214.580
  11 19 14       73.3645     214.230
  11 19 15       73.2937     213.879
  11 19 16       73.2234     213.527
  11 19 17       73.1537     213.176
  11 19 18       73.0847     212.824
  11 19 19       73.0162     212.472
  11 19 20       72.9483     212.119
  11 19 21       72.8810     211.766
  11 19 22       72.8143     211.413
  11 19 23       72.7483     211.060
  11 19 24       72.6828     210.706
  11 19 25       72.6181     210.353
  11 19 26       72.5539     209.999
  11 19 27       72.4904     209.645
  11 19 28       72.4276     209.291
  11 19 29       72.3654     208.938
