Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   0 17 11       31.4326         0.5961       176.925        1.538
   0 17 12       31.4521         0.5902       176.257        1.550
   0 17 13       31.4751         0.5841       175.589        1.562
   0 17 14       31.5016         0.5780       174.922        1.574
   0 17 15       31.5316         0.5717       174.256        1.585
   0 17 16       31.5650         0.5653       173.592        1.595
   0 17 17       31.6018         0.5588       172.928        1.605
   0 17 18       31.6421         0.5523       172.266        1.615
   0 17 19       31.6857         0.5456       171.606        1.624
   0 17 20       31.7327         0.5388       170.948        1.633
   0 17 21       31.7831         0.5320       170.292        1.641
   0 17 22       31.8369         0.5251       169.637        1.649
   0 17 23       31.8939         0.5181       168.985        1.656
   0 17 24       31.9542         0.5110       168.336        1.663
   0 17 25       32.0178         0.5039       167.689        1.669
   0 17 26       32.0846         0.4967       167.045        1.674
   0 17 27       32.1546         0.4895       166.404        1.680
   0 17 28       32.2278         0.4822       165.766        1.685
   0 17 29       32.3041         0.4748       165.131        1.689
   0 17 30       32.3834         0.4675       164.499        1.693
   0 17 31       32.4659         0.4600       163.871        1.696
   0 18  0       31.7934         0.6497       184.224        1.364
   0 18  1       31.7753         0.6453       183.567        1.380
   0 18  2       31.7606         0.6408       182.910        1.396
   0 18  3       31.7493         0.6362       182.251        1.411
   0 18  4       31.7413         0.6314       181.591        1.426
   0 18  5       31.7368         0.6265       180.930        1.441
   0 18  6       31.7356         0.6214       180.269        1.456
   0 18  7       31.7379         0.6162       179.607        1.470
   0 18  8       31.7436         0.6108       178.945        1.483
   0 18  9       31.7527         0.6054       178.283        1.497
   0 18 10       31.7653         0.5998       177.620        1.510
   0 18 11       31.7813         0.5941       176.959        1.522
   0 18 12       31.8007         0.5882       176.297        1.534
   0 18 13       31.8236         0.5823       175.636        1.546
   0 18 14       31.8498         0.5762       174.976        1.557
   0 18 15       31.8795         0.5700       174.316        1.568
   0 18 16       31.9126         0.5637       173.658        1.579
   0 18 17       31.9491         0.5573       173.001        1.589
   0 18 18       31.9889         0.5509       172.346        1.598
   0 18 19       32.0321         0.5443       171.692        1.607
   0 18 20       32.0786         0.5376       171.040        1.616
   0 18 21       32.1285         0.5309       170.389        1.624
   0 18 22       32.1816         0.5241       169.741        1.631
   0 18 23       32.2380         0.5172       169.096        1.638
   0 18 24       32.2977         0.5102       168.452        1.645
   0 18 25       32.3606         0.5032       167.811        1.651
   0 18 26       32.4266         0.4961       167.173        1.657
   0 18 27       32.4958         0.4889       166.537        1.662
   0 18 28       32.5682         0.4817       165.905        1.667
   0 18 29       32.6436         0.4745       165.276        1.671
   0 18 30       32.7221         0.4672       164.650        1.675
   0 18 31       32.8035         0.4599       164.027        1.678
   0 19  0       32.1404         0.6468       184.186        1.351
   0 19  1       32.1227         0.6425       183.536        1.367
   0 19  2       32.1084         0.6381       182.885        1.383
   0 19  3       32.0973         0.6335       182.232        1.398
   0 19  4       32.0896         0.6288       181.579        1.413
   0 19  5       32.0853         0.6239       180.925        1.427
   0 19  6       32.0843         0.6189       180.270        1.441
   0 19  7       32.0867         0.6138       179.614        1.455
   0 19  8       32.0924         0.6085       178.959        1.469
   0 19  9       32.1016         0.6032       178.303        1.482
   0 19 10       32.1141         0.5976       177.647        1.495
   0 19 11       32.1300         0.5920       176.992        1.507
   0 19 12       32.1493         0.5862       176.337        1.519
   0 19 13       32.1720         0.5804       175.682        1.530
   0 19 14       32.1980         0.5744       175.028        1.541
   0 19 15       32.2275         0.5683       174.375        1.552
   0 19 16       32.2602         0.5621       173.723        1.562
   0 19 17       32.2963         0.5558       173.073        1.572
   0 19 18       32.3358         0.5494       172.423        1.581
   0 19 19       32.3785         0.5429       171.776        1.590
   0 19 20       32.4246         0.5364       171.130        1.599
   0 19 21       32.4739         0.5297       170.486        1.607
   0 19 22       32.5264         0.5230       169.843        1.614
   0 19 23       32.5822         0.5162       169.204        1.621
   0 19 24       32.6412         0.5093       168.566        1.628
   0 19 25       32.7034         0.5024       167.931        1.634
   0 19 26       32.7687         0.4954       167.298        1.640
   0 19 27       32.8372         0.4883       166.669        1.645
   0 19 28       32.9087         0.4812       166.042        1.650
   0 19 29       32.9832         0.4741       165.418        1.654
   0 19 30       33.0608         0.4669       164.797        1.658
   0 19 31       33.1414         0.4597       164.180        1.661
   0 20  0       32.4874         0.6440       184.149        1.339
   0 20  1       32.4701         0.6397       183.505        1.355
   0 20  2       32.4561         0.6354       182.860        1.370
   0 20  3       32.4453         0.6308       182.214        1.385
   0 20  4       32.4379         0.6262       181.567        1.399
   0 20  5       32.4337         0.6214       180.919        1.414
   0 20  6       32.4329         0.6165       180.270        1.427
   0 20  7       32.4354         0.6114       179.621        1.441
   0 20  8       32.4412         0.6062       178.972        1.454
   0 20  9       32.4504         0.6009       178.323        1.467
   0 20 10       32.4629         0.5954       177.673        1.480
   0 20 11       32.4787         0.5899       177.024        1.492
   0 20 12       32.4979         0.5842       176.375        1.503
   0 20 13       32.5204         0.5784       175.727        1.515
   0 20 14       32.5462         0.5725       175.080        1.526
   0 20 15       32.5753         0.5665       174.433        1.536
   0 20 16       32.6078         0.5604       173.787        1.546
   0 20 17       32.6436         0.5542       173.143        1.556
   0 20 18       32.6826         0.5479       172.500        1.565
   0 20 19       32.7249         0.5415       171.858        1.574
   0 20 20       32.7705         0.5350       171.218        1.582
   0 20 21       32.8193         0.5285       170.580        1.590
   0 20 22       32.8713         0.5218       169.944        1.598
   0 20 23       32.9265         0.5151       169.310        1.605
   0 20 24       32.9848         0.5083       168.678        1.611
   0 20 25       33.0463         0.5015       168.048        1.617
   0 20 26       33.1109         0.4946       167.421        1.623
   0 20 27       33.1785         0.4877       166.797        1.628
   0 20 28       33.2493         0.4806       166.176        1.633
   0 20 29       33.3230         0.4736       165.557        1.637
   0 20 30       33.3997         0.4665       164.942        1.641
