Tele EF EB theta(degree) phi(degree)
   3 19 24       46.4340     232.217
   3 19 25       46.2039     231.866
   3 19 26       45.9750     231.513
   3 19 27       45.7473     231.157
   3 19 28       45.5209     230.799
   3 19 29       45.2957     230.438
   3 19 30       45.0719     230.074
   3 19 31       44.8494     229.708
   3 20  0       52.4596     239.569
   3 20  1       52.2116     239.277
   3 20  2       51.9641     238.983
   3 20  3       51.7170     238.686
   3 20  4       51.4703     238.387
   3 20  5       51.2242     238.086
   3 20  6       50.9787     237.782
   3 20  7       50.7337     237.476
   3 20  8       50.4893     237.168
   3 20  9       50.2455     236.857
   3 20 10       50.0025     236.544
   3 20 11       49.7601     236.228
   3 20 12       49.5184     235.910
   3 20 13       49.2776     235.589
   3 20 14       49.0375     235.266
   3 20 15       48.7983     234.941
   3 20 16       48.5599     234.613
   3 20 17       48.3224     234.282
   3 20 18       48.0859     233.949
   3 20 19       47.8503     233.614
   3 20 20       47.6157     233.276
   3 20 21       47.3821     232.936
   3 20 22       47.1496     232.593
   3 20 23       46.9182     232.248
   3 20 24       46.6879     231.900
   3 20 25       46.4587     231.550
   3 20 26       46.2308     231.197
   3 20 27       46.0040     230.841
   3 20 28       45.7785     230.484
   3 20 29       45.5543     230.123
   3 20 30       45.3314     229.760
   3 20 31       45.1098     229.395
   3 21  0       52.6910     239.254
   3 21  1       52.4440     238.962
   3 21  2       52.1974     238.667
   3 21  3       51.9513     238.371
   3 21  4       51.7056     238.071
   3 21  5       51.4605     237.770
   3 21  6       51.2159     237.466
   3 21  7       50.9719     237.160
   3 21  8       50.7284     236.851
   3 21  9       50.4857     236.540
   3 21 10       50.2436     236.227
   3 21 11       50.0022     235.911
   3 21 12       49.7615     235.593
   3 21 13       49.5216     235.273
   3 21 14       49.2825     234.950
   3 21 15       49.0443     234.624
   3 21 16       48.8068     234.297
   3 21 17       48.5703     233.966
   3 21 18       48.3348     233.634
   3 21 19       48.1001     233.299
   3 21 20       47.8665     232.961
   3 21 21       47.6339     232.621
   3 21 22       47.4023     232.278
   3 21 23       47.1719     231.933
   3 21 24       46.9425     231.586
   3 21 25       46.7143     231.236
   3 21 26       46.4873     230.884
   3 21 27       46.2615     230.529
   3 21 28       46.0369     230.171
   3 21 29       45.8136     229.812
   3 21 30       45.5917     229.450
   3 21 31       45.3710     229.085
   3 22  0       52.9231     238.941
   3 22  1       52.6771     238.649
   3 22  2       52.4315     238.354
   3 22  3       52.1863     238.057
   3 22  4       51.9416     237.758
   3 22  5       51.6975     237.456
   3 22  6       51.4538     237.152
   3 22  7       51.2108     236.846
   3 22  8       50.9684     236.537
   3 22  9       50.7266     236.226
   3 22 10       50.4854     235.913
   3 22 11       50.2450     235.597
   3 22 12       50.0053     235.279
   3 22 13       49.7664     234.959
   3 22 14       49.5283     234.636
   3 22 15       49.2910     234.311
   3 22 16       49.0546     233.983
   3 22 17       48.8190     233.653
   3 22 18       48.5844     233.320
   3 22 19       48.3507     232.985
   3 22 20       48.1181     232.648
   3 22 21       47.8864     232.308
   3 22 22       47.6558     231.966
   3 22 23       47.4263     231.622
   3 22 24       47.1979     231.275
   3 22 25       46.9707     230.925
   3 22 26       46.7446     230.573
   3 22 27       46.5197     230.219
   3 22 28       46.2961     229.862
   3 22 29       46.0737     229.503
   3 22 30       45.8526     229.141
   3 22 31       45.6329     228.778
   3 23  0       53.1559     238.631
   3 23  1       52.9108     238.338
   3 23  2       52.6662     238.043
   3 23  3       52.4220     237.746
   3 23  4       52.1783     237.447
   3 23  5       51.9351     237.145
   3 23  6       51.6925     236.841
   3 23  7       51.4504     236.534
   3 23  8       51.2090     236.226
   3 23  9       50.9682     235.915
   3 23 10       50.7280     235.601
   3 23 11       50.4886     235.286
   3 23 12       50.2499     234.968
   3 23 13       50.0119     234.647
   3 23 14       49.7748     234.324
   3 23 15       49.5384     233.999
   3 23 16       49.3030     233.672
   3 23 17       49.0684     233.342
   3 23 18       48.8348     233.010
   3 23 19       48.6021     232.675
   3 23 20       48.3704     232.338
   3 23 21       48.1397     231.999
   3 23 22       47.9100     231.657
   3 23 23       47.6815     231.313
   3 23 24       47.4540     230.966
   3 23 25       47.2277     230.617
   3 23 26       47.0025     230.266
   3 23 27       46.7786     229.912
   3 23 28       46.5559     229.556
   3 23 29       46.3345     229.197
   3 23 30       46.1143     228.836
   3 23 31       45.8955     228.473
   3 24  0       53.3894     238.322
   3 24  1       53.1453     238.030
   3 24  2       52.9016     237.734
   3 24  3       52.6584     237.437
   3 24  4       52.4157     237.138
   3 24  5       52.1735     236.836
   3 24  6       51.9319     236.531
   3 24  7       51.6908     236.225
   3 24  8       51.4503     235.916
   3 24  9       51.2105     235.605
   3 24 10       50.9713     235.292
   3 24 11       50.7328     234.976
   3 24 12       50.4951     234.658
   3 24 13       50.2581     234.338
   3 24 14       50.0219     234.015
   3 24 15       49.7866     233.690
   3 24 16       49.5521     233.363
   3 24 17       49.3185     233.034
   3 24 18       49.0858     232.702
   3 24 19       48.8541     232.367
   3 24 20       48.6233     232.030
   3 24 21       48.3936     231.691
   3 24 22       48.1649     231.350
   3 24 23       47.9373     231.006
   3 24 24       47.7108     230.660
   3 24 25       47.4854     230.312
   3 24 26       47.2612     229.961
   3 24 27       47.0382     229.608
   3 24 28       46.8164     229.252
   3 24 29       46.5959     228.894
   3 24 30       46.3767     228.534
   3 24 31       46.1587     228.172
   3 25  0       53.6235     238.016
   3 25  1       53.3804     237.723
   3 25  2       53.1377     237.428
   3 25  3       52.8955     237.130
   3 25  4       52.6538     236.831
   3 25  5       52.4125     236.529
   3 25  6       52.1719     236.224
   3 25  7       51.9318     235.918
   3 25  8       51.6923     235.609
   3 25  9       51.4534     235.298
   3 25 10       51.2152     234.985
   3 25 11       50.9777     234.669
   3 25 12       50.7410     234.351
   3 25 13       50.5050     234.031
   3 25 14       50.2698     233.709
   3 25 15       50.0354     233.384
   3 25 16       49.8019     233.057
   3 25 17       49.5692     232.728
   3 25 18       49.3375     232.396
   3 25 19       49.1067     232.062
   3 25 20       48.8769     231.726
   3 25 21       48.6481     231.387
   3 25 22       48.4204     231.046
   3 25 23       48.1937     230.703
   3 25 24       47.9682     230.357
   3 25 25       47.7437     230.009
   3 25 26       47.5205     229.659
   3 25 27       47.2984     229.306
   3 25 28       47.0775     228.951
   3 25 29       46.8579     228.594
   3 25 30       46.6396     228.235
   3 25 31       46.4226     227.873
   3 26  0       53.8582     237.712
   3 26  1       53.6161     237.418
   3 26  2       53.3744     237.123
   3 26  3       53.1332     236.825
   3 26  4       52.8924     236.526
   3 26  5       52.6522     236.224
   3 26  6       52.4125     235.919
   3 26  7       52.1734     235.613
   3 26  8       51.9349     235.304
   3 26  9       51.6970     234.993
   3 26 10       51.4598     234.680
   3 26 11       51.2233     234.365
   3 26 12       50.9875     234.047
   3 26 13       50.7524     233.727
   3 26 14       50.5182     233.405
   3 26 15       50.2848     233.080
   3 26 16       50.0522     232.753
   3 26 17       49.8206     232.424
   3 26 18       49.5898     232.093
   3 26 19       49.3600     231.759
   3 26 20       49.1312     231.423
   3 26 21       48.9033     231.085
   3 26 22       48.6765     230.744
   3 26 23       48.4508     230.402
   3 26 24       48.2262     230.056
   3 26 25       48.0027     229.709
   3 26 26       47.7803     229.359
   3 26 27       47.5592     229.007
   3 26 28       47.3392     228.653
   3 26 29       47.1206     228.297
   3 26 30       46.9031     227.938
   3 26 31       46.6870     227.577
   3 27  0       54.0935     237.409
   3 27  1       53.8524     237.116
   3 27  2       53.6117     236.821
   3 27  3       53.3714     236.523
   3 27  4       53.1317     236.223
   3 27  5       52.8924     235.921
   3 27  6       52.6537     235.617
   3 27  7       52.4156     235.310
   3 27  8       52.1780     235.002
   3 27  9       51.9411     234.691
   3 27 10       51.7049     234.378
   3 27 11       51.4694     234.062
   3 27 12       51.2346     233.745
   3 27 13       51.0005     233.425
   3 27 14       50.7673     233.103
   3 27 15       50.5348     232.779
   3 27 16       50.3032     232.452
   3 27 17       50.0725     232.123
   3 27 18       49.8427     231.792
   3 27 19       49.6139     231.459
   3 27 20       49.3860     231.123
   3 27 21       49.1591     230.786
   3 27 22       48.9332     230.445
   3 27 23       48.7084     230.103
   3 27 24       48.4848     229.759
   3 27 25       48.2622     229.412
   3 27 26       48.0408     229.063
   3 27 27       47.8205     228.711
   3 27 28       47.6015     228.358
   3 27 29       47.3837     228.002
   3 27 30       47.1672     227.644
   3 27 31       46.9520     227.284
   3 28  0       54.3294     237.109
   3 28  1       54.0892     236.816
   3 28  2       53.8495     236.520
   3 28  3       53.6103     236.222
   3 28  4       53.3715     235.923
   3 28  5       53.1332     235.620
   3 28  6       52.8955     235.316
   3 28  7       52.6583     235.010
   3 28  8       52.4218     234.701
   3 28  9       52.1859     234.391
   3 28 10       51.9506     234.078
   3 28 11       51.7161     233.762
   3 28 12       51.4822     233.445
   3 28 13       51.2491     233.125
   3 28 14       51.0169     232.804
   3 28 15       50.7854     232.480
   3 28 16       50.5548     232.153
   3 28 17       50.3250     231.825
   3 28 18       50.0962     231.494
   3 28 19       49.8683     231.161
   3 28 20       49.6413     230.826
   3 28 21       49.4154     230.489
   3 28 22       49.1905     230.149
   3 28 23       48.9666     229.807
   3 28 24       48.7439     229.463
   3 28 25       48.5222     229.117
   3 28 26       48.3017     228.769
   3 28 27       48.0824     228.418
   3 28 28       47.8643     228.065
   3 28 29       47.6474     227.710
   3 28 30       47.4318     227.353
   3 28 31       47.2175     226.994
   3 29  0       54.5658     236.811
   3 29  1       54.3266     236.517
   3 29  2       54.0879     236.222
   3 29  3       53.8496     235.924
   3 29  4       53.6118     235.624
   3 29  5       53.3745     235.322
   3 29  6       53.1378     235.018
   3 29  7       52.9016     234.712
   3 29  8       52.6660     234.403
   3 29  9       52.4311     234.093
   3 29 10       52.1968     233.780
   3 29 11       51.9633     233.465
   3 29 12       51.7304     233.147
   3 29 13       51.4983     232.828
   3 29 14       51.2670     232.507
   3 29 15       51.0365     232.183
   3 29 16       50.8068     231.857
   3 29 17       50.5780     231.529
   3 29 18       50.3501     231.198
   3 29 19       50.1232     230.866
   3 29 20       49.8972     230.531
   3 29 21       49.6722     230.194
   3 29 22       49.4482     229.855
   3 29 23       49.2253     229.514
   3 29 24       49.0035     229.171
   3 29 25       48.7828     228.825
   3 29 26       48.5632     228.477
   3 29 27       48.3448     228.127
   3 29 28       48.1276     227.775
   3 29 29       47.9116     227.421
   3 29 30       47.6969     227.065
   3 29 31       47.4835     226.706
   3 30  0       54.8026     236.515
   3 30  1       54.5645     236.221
   3 30  2       54.3267     235.925
   3 30  3       54.0894     235.628
   3 30  4       53.8526     235.328
   3 30  5       53.6163     235.026
   3 30  6       53.3806     234.722
   3 30  7       53.1454     234.416
   3 30  8       52.9108     234.107
   3 30  9       52.6769     233.797
   3 30 10       52.4436     233.484
   3 30 11       52.2110     233.169
   3 30 12       51.9791     232.852
   3 30 13       51.7479     232.533
   3 30 14       51.5176     232.212
   3 30 15       51.2881     231.889
