Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   0 17  7       32.0129         0.1269       180.539        0.358
   0 17  8       32.0138         0.1261       179.887        0.360
   0 17  9       32.0181         0.1253       179.234        0.363
   0 17 10       32.0258         0.1245       178.581        0.365
   0 17 11       32.0368         0.1236       177.928        0.368
   0 17 12       32.0511         0.1227       177.275        0.370
   0 17 13       32.0689         0.1218       176.622        0.372
   0 17 14       32.0899         0.1209       175.970        0.374
   0 17 15       32.1143         0.1200       175.318        0.376
   0 17 16       32.1420         0.1190       174.668        0.378
   0 17 17       32.1731         0.1189       174.018        0.380
   0 17 18       32.2075         0.1196       173.370        0.381
   0 17 19       32.2452         0.1204       172.722        0.383
   0 17 20       32.2861         0.1211       172.077        0.384
   0 17 21       32.3304         0.1217       171.432        0.386
   0 17 22       32.3779         0.1224       170.790        0.387
   0 17 23       32.4286         0.1230       170.150        0.388
   0 17 24       32.4825         0.1235       169.511        0.389
   0 17 25       32.5397         0.1241       168.875        0.390
   0 17 26       32.5999         0.1246       168.241        0.391
   0 17 27       32.6634         0.1251       167.610        0.391
   0 17 28       32.7299         0.1256       166.982        0.392
   0 17 29       32.7995         0.1260       166.356        0.392
   0 17 30       32.8721         0.1265       165.733        0.393
   0 17 31       32.9477         0.1268       165.113        0.393
   0 18  0       32.4433         0.1309       185.037        0.335
   0 18  1       32.4216         0.1304       184.398        0.337
   0 18  2       32.4031         0.1298       183.757        0.340
   0 18  3       32.3878         0.1291       183.115        0.343
   0 18  4       32.3758         0.1285       182.472        0.346
   0 18  5       32.3670         0.1278       181.828        0.349
   0 18  6       32.3615         0.1271       181.183        0.352
   0 18  7       32.3593         0.1264       180.537        0.354
   0 18  8       32.3604         0.1256       179.891        0.357
   0 18  9       32.3648         0.1248       179.245        0.359
   0 18 10       32.3724         0.1240       178.598        0.362
   0 18 11       32.3834         0.1232       177.951        0.364
   0 18 12       32.3977         0.1223       177.304        0.366
   0 18 13       32.4153         0.1214       176.658        0.368
   0 18 14       32.4362         0.1205       176.012        0.370
   0 18 15       32.4604         0.1196       175.367        0.372
   0 18 16       32.4879         0.1186       174.722        0.374
   0 18 17       32.5187         0.1184       174.079        0.376
   0 18 18       32.5528         0.1191       173.437        0.377
   0 18 19       32.5901         0.1198       172.795        0.379
   0 18 20       32.6307         0.1205       172.156        0.380
   0 18 21       32.6744         0.1211       171.517        0.382
   0 18 22       32.7214         0.1218       170.881        0.383
   0 18 23       32.7716         0.1224       170.247        0.384
   0 18 24       32.8250         0.1230       169.614        0.385
   0 18 25       32.8815         0.1235       168.984        0.386
   0 18 26       32.9411         0.1240       168.356        0.387
   0 18 27       33.0038         0.1245       167.730        0.387
   0 18 28       33.0696         0.1250       167.107        0.388
   0 18 29       33.1384         0.1254       166.487        0.389
   0 18 30       33.2102         0.1258       165.869        0.389
   0 18 31       33.2850         0.1262       165.255        0.389
   0 19  0       32.7876         0.1304       184.992        0.332
   0 19  1       32.7663         0.1298       184.359        0.334
   0 19  2       32.7482         0.1292       183.725        0.337
   0 19  3       32.7332         0.1286       183.089        0.340
   0 19  4       32.7215         0.1280       182.452        0.343
   0 19  5       32.7130         0.1273       181.814        0.346
   0 19  6       32.7077         0.1266       181.175        0.348
   0 19  7       32.7057         0.1259       180.535        0.351
   0 19  8       32.7069         0.1251       179.895        0.353
   0 19  9       32.7113         0.1243       179.255        0.356
   0 19 10       32.7190         0.1235       178.615        0.358
   0 19 11       32.7300         0.1227       177.974        0.360
   0 19 12       32.7443         0.1219       177.333        0.363
   0 19 13       32.7618         0.1210       176.693        0.365
   0 19 14       32.7825         0.1201       176.054        0.367
   0 19 15       32.8065         0.1192       175.414        0.369
   0 19 16       32.8338         0.1182       174.776        0.370
   0 19 17       32.8643         0.1178       174.139        0.372
   0 19 18       32.8980         0.1185       173.502        0.374
   0 19 19       32.9350         0.1192       172.867        0.375
   0 19 20       32.9751         0.1199       172.233        0.377
   0 19 21       33.0185         0.1206       171.601        0.378
   0 19 22       33.0650         0.1212       170.970        0.379
   0 19 23       33.1146         0.1218       170.342        0.380
   0 19 24       33.1674         0.1224       169.715        0.381
   0 19 25       33.2233         0.1229       169.090        0.382
   0 19 26       33.2823         0.1234       168.468        0.383
   0 19 27       33.3443         0.1239       167.848        0.384
   0 19 28       33.4093         0.1244       167.230        0.384
   0 19 29       33.4774         0.1248       166.615        0.385
   0 19 30       33.5484         0.1252       166.003        0.385
   0 19 31       33.6223         0.1256       165.394        0.385
   0 20  0       33.1317         0.1298       184.949        0.329
   0 20  1       33.1109         0.1293       184.321        0.331
   0 20  2       33.0932         0.1287       183.693        0.334
   0 20  3       33.0786         0.1281       183.063        0.337
   0 20  4       33.0671         0.1274       182.432        0.340
   0 20  5       33.0589         0.1268       181.800        0.342
   0 20  6       33.0538         0.1261       181.167        0.345
   0 20  7       33.0519         0.1254       180.534        0.348
   0 20  8       33.0532         0.1246       179.900        0.350
   0 20  9       33.0578         0.1239       179.265        0.352
   0 20 10       33.0655         0.1231       178.631        0.355
   0 20 11       33.0765         0.1223       177.996        0.357
   0 20 12       33.0907         0.1214       177.362        0.359
   0 20 13       33.1081         0.1206       176.728        0.361
   0 20 14       33.1287         0.1197       176.094        0.363
   0 20 15       33.1525         0.1188       175.461        0.365
   0 20 16       33.1796         0.1178       174.829        0.367
   0 20 17       33.2098         0.1173       174.197        0.368
   0 20 18       33.2432         0.1180       173.567        0.370
   0 20 19       33.2798         0.1187       172.937        0.371
   0 20 20       33.3196         0.1193       172.309        0.373
   0 20 21       33.3625         0.1200       171.683        0.374
   0 20 22       33.4085         0.1206       171.058        0.375
   0 20 23       33.4576         0.1212       170.435        0.376
   0 20 24       33.5098         0.1217       169.814        0.377
   0 20 25       33.5651         0.1223       169.195        0.378
   0 20 26       33.6235         0.1228       168.578        0.379
   0 20 27       33.6848         0.1233       167.963        0.380
   0 20 28       33.7491         0.1237       167.351        0.380
   0 20 29       33.8164         0.1242       166.742        0.381
   0 20 30       33.8866         0.1246       166.135        0.381
