Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   1 11 30       30.0573         0.7311       191.032        1.309
   1 11 31       30.0065         0.7270       190.350        1.326
   1 12  0       33.4291         0.7717       209.805        0.858
   1 12  1       33.2864         0.7726       209.236        0.871
   1 12  2       33.1461         0.7733       208.663        0.884
   1 12  3       33.0082         0.7739       208.084        0.897
   1 12  4       32.8730         0.7743       207.501        0.910
   1 12  5       32.7403         0.7746       206.912        0.923
   1 12  6       32.6103         0.7747       206.319        0.936
   1 12  7       32.4830         0.7747       205.722        0.948
   1 12  8       32.3584         0.7745       205.119        0.961
   1 12  9       32.2366         0.7742       204.513        0.974
   1 12 10       32.1177         0.7737       203.901        0.987
   1 12 11       32.0017         0.7731       203.286        1.000
   1 12 12       31.8886         0.7722       202.666        1.012
   1 12 13       31.7785         0.7712       202.042        1.025
   1 12 14       31.6714         0.7701       201.414        1.037
   1 12 15       31.5674         0.7688       200.782        1.049
   1 12 16       31.4665         0.7673       200.146        1.062
   1 12 17       31.3688         0.7656       199.507        1.074
   1 12 18       31.2742         0.7637       198.864        1.086
   1 12 19       31.1829         0.7617       198.218        1.097
   1 12 20       31.0948         0.7595       197.568        1.116
   1 12 21       31.0100         0.7572       196.916        1.135
   1 12 22       30.9285         0.7546       196.260        1.154
   1 12 23       30.8504         0.7519       195.601        1.173
   1 12 24       30.7756         0.7490       194.940        1.191
   1 12 25       30.7043         0.7459       194.276        1.209
   1 12 26       30.6364         0.7427       193.610        1.228
   1 12 27       30.5719         0.7393       192.942        1.246
   1 12 28       30.5109         0.7357       192.272        1.263
   1 12 29       30.4534         0.7319       191.600        1.281
   1 12 30       30.3994         0.7280       190.926        1.298
   1 12 31       30.3489         0.7239       190.251        1.315
   1 13  0       33.7433         0.7686       209.546        0.855
   1 13  1       33.6019         0.7694       208.981        0.868
   1 13  2       33.4629         0.7701       208.411        0.881
   1 13  3       33.3264         0.7707       207.836        0.893
   1 13  4       33.1925         0.7711       207.256        0.906
   1 13  5       33.0611         0.7714       206.672        0.919
   1 13  6       32.9323         0.7715       206.083        0.931
   1 13  7       32.8062         0.7714       205.490        0.944
   1 13  8       32.6828         0.7712       204.892        0.956
   1 13  9       32.5622         0.7709       204.289        0.969
   1 13 10       32.4444         0.7704       203.683        0.981
   1 13 11       32.3295         0.7697       203.072        0.994
   1 13 12       32.2175         0.7689       202.457        1.006
   1 13 13       32.1085         0.7679       201.838        1.018
   1 13 14       32.0024         0.7667       201.215        1.031
   1 13 15       31.8994         0.7654       200.588        1.043
   1 13 16       31.7994         0.7639       199.958        1.055
   1 13 17       31.7026         0.7622       199.324        1.066
   1 13 18       31.6089         0.7604       198.687        1.078
   1 13 19       31.5184         0.7583       198.046        1.091
   1 13 20       31.4312         0.7562       197.402        1.109
   1 13 21       31.3471         0.7538       196.755        1.128
   1 13 22       31.2664         0.7513       196.106        1.147
   1 13 23       31.1890         0.7486       195.453        1.165
   1 13 24       31.1149         0.7457       194.798        1.183
   1 13 25       31.0441         0.7426       194.140        1.201
   1 13 26       30.9768         0.7394       193.481        1.219
   1 13 27       30.9128         0.7361       192.819        1.236
   1 13 28       30.8523         0.7325       192.155        1.254
   1 13 29       30.7952         0.7288       191.489        1.271
   1 13 30       30.7416         0.7249       190.822        1.288
   1 13 31       30.6915         0.7209       190.154        1.304
   1 14  0       34.0581         0.7654       209.291        0.853
   1 14  1       33.9181         0.7662       208.729        0.865
   1 14  2       33.7804         0.7669       208.163        0.877
   1 14  3       33.6452         0.7674       207.592        0.890
   1 14  4       33.5125         0.7678       207.016        0.902
   1 14  5       33.3823         0.7681       206.436        0.915
   1 14  6       33.2548         0.7682       205.851        0.927
   1 14  7       33.1299         0.7681       205.262        0.939
   1 14  8       33.0077         0.7679       204.668        0.952
   1 14  9       32.8882         0.7675       204.070        0.964
   1 14 10       32.7716         0.7670       203.468        0.976
   1 14 11       32.6578         0.7663       202.862        0.988
   1 14 12       32.5468         0.7655       202.252        1.000
   1 14 13       32.4388         0.7645       201.638        1.012
   1 14 14       32.3338         0.7633       201.020        1.024
   1 14 15       32.2317         0.7619       200.398        1.036
   1 14 16       32.1327         0.7604       199.773        1.047
   1 14 17       32.0368         0.7588       199.145        1.059
   1 14 18       31.9440         0.7569       198.513        1.070
   1 14 19       31.8543         0.7549       197.878        1.085
   1 14 20       31.7678         0.7527       197.239        1.103
   1 14 21       31.6846         0.7504       196.598        1.121
   1 14 22       31.6045         0.7479       195.954        1.139
   1 14 23       31.5278         0.7452       195.308        1.157
   1 14 24       31.4543         0.7424       194.659        1.175
   1 14 25       31.3842         0.7393       194.007        1.193
   1 14 26       31.3174         0.7361       193.354        1.210
   1 14 27       31.2539         0.7328       192.698        1.227
   1 14 28       31.1939         0.7293       192.040        1.244
   1 14 29       31.1372         0.7256       191.381        1.261
   1 14 30       31.0840         0.7217       190.720        1.277
   1 14 31       31.0342         0.7177       190.058        1.293
   1 15  0       34.3735         0.7622       209.040        0.850
   1 15  1       34.2348         0.7630       208.482        0.862
   1 15  2       34.0984         0.7636       207.919        0.874
   1 15  3       33.9644         0.7641       207.351        0.886
   1 15  4       33.8330         0.7645       206.780        0.898
   1 15  5       33.7041         0.7647       206.203        0.910
   1 15  6       33.5777         0.7648       205.622        0.923
   1 15  7       33.4540         0.7647       205.037        0.935
   1 15  8       33.3330         0.7645       204.448        0.947
   1 15  9       33.2147         0.7641       203.855        0.959
   1 15 10       33.0991         0.7635       203.257        0.971
   1 15 11       32.9864         0.7629       202.656        0.983
   1 15 12       32.8765         0.7620       202.050        0.994
   1 15 13       32.7695         0.7610       201.441        1.006
   1 15 14       32.6655         0.7598       200.828        1.018
   1 15 15       32.5644         0.7585       200.212        1.029
