 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    4         2        0.90841      0.0090841        169.487        1.69487
    4         2       0.988919     0.00988919        180.538        1.80538
    4         2        1.07158      0.0107158        191.395        1.91395
    4         2         1.1594       0.011594        202.782        2.02782
    4         2        1.24987      0.0124987        213.988        2.13988
    4         2         1.3362       0.013362        224.344        2.24344
    4         2        1.43502      0.0143502        235.921        2.35921
    4         3      0.0206936    0.000206936        15.1705       0.151705
    4         3      0.0638059    0.000638059        27.7833       0.277833
    4         3       0.109914     0.00109914        39.9032       0.399032
    4         3       0.161541     0.00161541        51.8797       0.518797
    4         3       0.217575     0.00217575        63.9419       0.639419
    4         3       0.273143     0.00273143        75.2414       0.752414
    4         3       0.340224     0.00340224         87.903        0.87903
    4         3        0.40584      0.0040584        99.9984       0.999984
    4         3       0.472858     0.00472858        111.588        1.11588
    4         3       0.544746     0.00544746        123.669        1.23669
    4         3       0.615565     0.00615565        135.405        1.35405
    4         3       0.692539     0.00692539        147.619        1.47619
    4         3        0.76874      0.0076874        159.522        1.59522
    4         3       0.850906     0.00850906        171.914        1.71914
    4         3       0.927314     0.00927314        183.277        1.83277
    4         3        1.01558      0.0101558        195.888        1.95888
    4         3        1.09803      0.0109803        207.523        2.07523
    4         3        1.18879      0.0118879         219.66         2.1966
    4         3         1.2799       0.012799        231.587        2.31587
    4         3        1.37411      0.0137411        243.322        2.43322
    4         3         1.4746       0.014746        255.556        2.55556
    5         0      0.0199709    0.000199709        21.6935       0.216935
    5         0      0.0656076    0.000656076        34.0094       0.340094
    5         0       0.120808     0.00120808        46.7292       0.467292
    5         0         0.1752       0.001752        58.1586       0.581586
    5         0       0.238803     0.00238803        70.7343       0.707343
    5         0        0.30338      0.0030338        82.6541       0.826541
    5         0       0.372253     0.00372253         94.952        0.94952
    5         0       0.441405     0.00441405        106.754        1.06754
    5         0       0.515954     0.00515954        118.964        1.18964
    5         0       0.589216     0.00589216        130.821        1.30821
    5         0       0.663589     0.00663589        142.328        1.42328
    5         0       0.742971     0.00742971        154.299        1.54299
    5         0       0.826241     0.00826241        166.698        1.66698
    5         0       0.910979     0.00910979        178.804        1.78804
    5         0       0.994728     0.00994728        190.645        1.90645
    5         0        1.08581      0.0108581        202.925        2.02925
    5         0        1.17708      0.0117708        214.966        2.14966
    5         0         1.2714       0.012714         226.79         2.2679
    5         0        1.36639      0.0136639        238.418        2.38418
    5         0        1.46866      0.0146866          250.5          2.505
    5         0        1.57316      0.0157316        262.403        2.62403
    5         1      0.0155099    0.000155099        16.3632       0.163632
    5         1      0.0572325    0.000572325        25.9436       0.259436
    5         1       0.104202     0.00104202        35.8331       0.358331
    5         1       0.155506     0.00155506        45.9741       0.459741
    5         1       0.212837     0.00212837        56.3347       0.563347
    5         1         0.2754       0.002754        66.9027       0.669027
    5         1       0.338839     0.00338839         76.802        0.76802
    5         1       0.407784     0.00407784        86.9987       0.869987
    5         1       0.476248     0.00476248        96.6969       0.966969
    5         1       0.551282     0.00551282        106.698        1.06698
    5         1       0.625988     0.00625988        116.319        1.16319
    5         1       0.705951     0.00705951        126.307        1.26307
    5         1       0.792532     0.00792532        136.674        1.36674
    5         1       0.878093     0.00878093        146.761        1.46761
    5         1       0.965025     0.00965025        156.609        1.56609
    5         1        1.05786      0.0105786        166.892        1.66892
    5         1        1.15255      0.0115255        176.984        1.76984
    5         1        1.24904      0.0124904        186.913        1.86913
    5         1        1.34758      0.0134758        196.704        1.96704
    5         1        1.45325      0.0145325        206.978        2.06978
    5         1         1.5554       0.015554        216.543        2.16543
    5         2      0.0198654    0.000198654        19.4996       0.194996
    5         2      0.0565432    0.000565432        29.0218       0.290218
    5         2       0.103729     0.00103729        39.1677       0.391677
