 *tel    numcsi   CsIInChannel     errCsIInChannel           CsIE       errCsIE
    5         1           1479            0.5        241.952        2.41952
    5         1           1534            0.5         256.52         2.5652
    5         1           1584            0.5        270.311        2.70311
    5         1           1634            0.5        284.658        2.84658
    5         2             88            0.5        4.50286      0.0450286
    5         2            208            0.5         18.771        0.18771
    5         2            313            0.5        32.5487       0.325487
    5         2            413            0.5        46.5008       0.465008
    5         2            508            0.5        60.4746       0.604746
    5         2            598            0.5        74.3798       0.743798
    5         2            688            0.5        88.9694       0.889694
    5         2            768            0.5        102.549        1.02549
    5         2            848            0.5        116.742        1.16742
    5         2            923            0.5        130.643        1.30643
    5         2            993            0.5         144.17         1.4417
    5         2           1063            0.5        158.267        1.58267
    5         2           1133            0.5        172.973        1.72973
    5         2           1193            0.5        186.094        1.86094
    5         2           1258            0.5        200.884        2.00884
    5         2           1313            0.5        213.895        2.13895
    5         2           1373            0.5        228.643        2.28643
    5         2           1428            0.5        242.703        2.42703
    5         2           1478            0.5        255.962        2.55962
    5         2           1528            0.5        269.705        2.69705
    5         2           1578            0.5        283.963        2.83963
    5         3            122            0.5        4.55624      0.0455624
    5         3            274            0.5        16.6575       0.166575
    5         3            418            0.5        28.7782       0.287782
    5         3            554            0.5        40.6428       0.406428
    5         3            690            0.5        52.8894       0.528894
    5         3            818            0.5        64.7696       0.647696
    5         3            938            0.5        76.2282       0.762282
    5         3           1066            0.5        88.8065       0.888065
    5         3           1186            0.5        100.945        1.00945
    5         3           1298            0.5        112.591        1.12591
    5         3           1410            0.5        124.555        1.24555
    5         3           1522            0.5        136.849        1.36849
    5         3           1626            0.5        148.575        1.48575
    5         3           1730            0.5        160.611        1.60611
    5         3           1834            0.5        172.972        1.72972
    5         3           1930            0.5        184.682        1.84682
    5         3           2026            0.5        196.694        1.96694
    5         3           2114            0.5        207.981        2.07981
    5         3           2210            0.5        220.609        2.20609
    5         3           2298            0.5        232.486        2.32486
    5         3           2386            0.5        244.663        2.44663
    6         0             81            0.5        4.89548      0.0489548
    6         0            153            0.5        15.5791       0.155791
    6         0            221            0.5         26.462        0.26462
    6         0            289            0.5        37.7645       0.377645
    6         0            353            0.5        48.6415       0.486415
    6         0            417            0.5        59.6857       0.596857
    6         0            481            0.5        70.8625       0.708625
    6         0            541            0.5        81.4419       0.814419
    6         0            605            0.5        92.8214       0.928214
    6         0            665            0.5         103.57         1.0357
    6         0            725            0.5        114.392        1.14392
    6         0            785            0.5        125.281        1.25281
    6         0            849            0.5        136.966        1.36966
    6         0            909            0.5        147.986        1.47986
    6         0            965            0.5        158.327        1.58327
    6         0           1025            0.5        169.462        1.69462
    6         0           1085            0.5        180.656        1.80656
    6         0           1145            0.5        191.909        1.91909
    6         0           1201            0.5        202.464        2.02464
    6         0           1261            0.5        213.829        2.13829
    6         0           1317            0.5         224.49         2.2449
    6         1             87            0.5        5.48879      0.0548879
    6         1            175            0.5        17.8684       0.178684
    6         1            251            0.5        29.4562       0.294562
    6         1            327            0.5        41.5675       0.415675
    6         1            399            0.5        53.4388       0.534388
    6         1            471            0.5        65.6687       0.656687
    6         1            539            0.5        77.5412       0.775412
    6         1            607            0.5        89.7278       0.897278
    6         1            671            0.5        101.489        1.01489
    6         1            735            0.5        113.541        1.13541
    6         1            799            0.5        125.891        1.25891
    6         1            859            0.5        137.749        1.37749
    6         1            919            0.5        149.888        1.49888
    6         1            975            0.5        161.478        1.61478
    6         1           1031            0.5        173.331        1.73331
    6         1           1087            0.5        185.455        1.85455
    6         1           1143            0.5        197.862        1.97862
    6         1           1195            0.5        209.644        2.09644
    6         1           1247            0.5         221.69         2.2169
    6         1           1295            0.5        233.053        2.33053
    6         1           1347            0.5        245.635        2.45635
    6         1           1395            0.5        257.512        2.57512
    6         2             96            0.5        5.67666      0.0567666
    6         2            188            0.5        18.6614       0.186614
    6         2            276            0.5        31.9835       0.319835
    6         2            356            0.5         44.877        0.44877
    6         2            432            0.5        57.7842       0.577842
    6         2            504            0.5         70.581        0.70581
    6         2            576            0.5        83.9171       0.839171
    6         2            640            0.5        96.2197       0.962197
    6         2            708            0.5        109.753        1.09753
    6         2            772            0.5        122.928        1.22928
    6         2            832            0.5         135.67         1.3567
    6         2            892            0.5        148.798        1.48798
    6         2            948            0.5        161.407        1.61407
    6         2           1004            0.5        174.368        1.74368
    6         2           1060            0.5        187.691        1.87691
    6         2           1112            0.5        200.398        2.00398
    6         2           1164            0.5        213.438        2.13438
    6         2           1216            0.5        226.823        2.26823
    6         2           1264            0.5        239.496        2.39496
    6         2           1312            0.5        252.486        2.52486
    6         2           1360            0.5        265.805        2.65805
    6         3             94            0.5        4.50854      0.0450854
    6         3            178            0.5         16.794        0.16794
    6         3            254            0.5        28.7122       0.287122
    6         3            326            0.5        40.4746       0.404746
    6         3            398            0.5        52.6113       0.526113
    6         3            466            0.5        64.3984       0.643984
    6         3            534            0.5        76.5003       0.765003
    6         3            602            0.5        88.9255       0.889255
    6         3            666            0.5        100.926        1.00926
    6         3            726            0.5        112.457        1.12457
    6         3            786            0.5        124.271        1.24271
    6         3            846            0.5         136.38         1.3638
    6         3            906            0.5          148.8          1.488
    6         3            962            0.5        160.684        1.60684
    6         3           1018            0.5        172.862        1.72862
    6         3           1070            0.5        184.446        1.84446
    6         3           1122            0.5        196.309        1.96309
    6         3           1174            0.5        208.462        2.08462
    6         3           1226            0.5         220.92         2.2092
    6         3           1274            0.5        232.701        2.32701
    6         3           1322            0.5        244.767        2.44767
    7         0            112            0.5        5.80152      0.0580152
    7         0            216            0.5        20.4557       0.204557
    7         0            316            0.5        35.8556       0.358556
    7         0            404            0.5        50.3694       0.503694
    7         0            492            0.5        65.7719       0.657719
    7         0            572            0.5        80.5812       0.805812
    7         0            648            0.5         95.412        0.95412
    7         0            720            0.5        110.201        1.10201
    7         0            792            0.5        125.768        1.25768
    7         0            856            0.5        140.309        1.40309
    7         0            920            0.5        155.571        1.55571
    7         0            980            0.5        170.581        1.70581
    7         0           1036            0.5        185.256        1.85256
    7         0           1092            0.5        200.624        2.00624
    7         0           1144            0.5        215.561        2.15561
    7         0           1192            0.5        229.965        2.29965
    7         0           1240            0.5        245.004        2.45004
    7         0           1288            0.5        260.725        2.60725
    7         0           1332            0.5        275.783        2.75783
    7         0           1372            0.5        290.048        2.90048
    7         1            100            0.5        4.80036      0.0480036
    7         1            190            0.5        16.6773       0.166773
    7         1            270            0.5        28.2582       0.282582
    7         1            350            0.5        40.5055       0.405055
    7         1            425            0.5        52.4613       0.524613
    7         1            500            0.5          64.83         0.6483
    7         1            570            0.5        76.7333       0.767333
    7         1            640            0.5        88.9831       0.889831
    7         1            705            0.5        100.673        1.00673
    7         1            770            0.5        112.675        1.12675
    7         1            835            0.5        124.999        1.24999
    7         1            895            0.5        136.669        1.36669
    7         1            955            0.5        148.635        1.48635
    7         1           1015            0.5        160.906        1.60906
    7         1           1070            0.5        172.434        1.72434
    7         1           1125            0.5        184.239        1.84239
    7         1           1180            0.5        196.335        1.96335
    7         1           1235            0.5        208.731        2.08731
    7         1           1285            0.5        220.275        2.20275
    7         1           1335            0.5        232.089        2.32089
    7         1           1385            0.5        244.186        2.44186
    7         1           1435            0.5        256.579        2.56579
    7         2            118            0.5        4.91702      0.0491702
    7         2            190            0.5        14.6954       0.146954
    7         2            258            0.5        24.6604       0.246604
    7         2            322            0.5         34.419        0.34419
    7         2            386            0.5        44.4147       0.444147
    7         2            450            0.5        54.5814       0.545814
    7         2            514            0.5        64.8807       0.648807
    7         2            574            0.5         74.635        0.74635
    7         2            634            0.5         84.471        0.84471
    7         2            694            0.5        94.3795       0.943795
    7         2            754            0.5        104.353        1.04353
    7         2            814            0.5        114.386        1.14386
    7         2            874            0.5        124.473        1.24473
    7         2            934            0.5        134.611        1.34611
    7         2            994            0.5        144.799        1.44799
    7         2           1050            0.5         154.35         1.5435
    7         2           1110            0.5        164.623        1.64623
    7         2           1170            0.5        174.942        1.74942
    7         2           1226            0.5         184.61         1.8461
    7         2           1282            0.5        194.315        1.94315
    7         2           1342            0.5        204.752        2.04752
    7         2           1398            0.5        214.531        2.14531
    7         3             86            0.5           4.49         0.0449
    7         3            174            0.5        16.7255       0.167255
    7         3            254            0.5        28.7604       0.287604
    7         3            330            0.5        40.8825       0.408825
    7         3            402            0.5        52.9182       0.529182
    7         3            470            0.5        64.7649       0.647649
    7         3            534            0.5        76.3467       0.763467
