 *tel    csi      Z      A   CsIE(MeV)   CsIV-VCal        CsIV       VCal
    9      2      2      6     44.4225  -0.00580095    0.262724    0.268525
    9      2      2      6     53.9072  -0.00599569    0.332193    0.338189
    9      2      2      6     62.6351  -0.00546082    0.397487    0.402948
    9      2      2      6     71.8116  -0.00490483    0.466631    0.471536
    9      2      2      6     80.9382  -0.00421925    0.535925    0.540144
    9      2      2      6     89.4768  -0.00330454    0.601311    0.604616
    9      2      2      6     98.5851  -0.00260671    0.671028    0.673635
    9      2      2      6     107.709  -0.00219725    0.740787    0.742984
    9      2      2      6     116.859  -0.0030677    0.809644    0.812712
    9      2      2      6     125.468  -0.00297393    0.875483    0.878457
    9      2      2      6     134.692  -0.00329856    0.945731     0.94903
    9      2      2      6     143.962  -0.00340314     1.01667     1.02007
    9      2      2      6     152.698  -0.00463034     1.08249     1.08712
    9      2      2      6     161.481  -0.00407179     1.15054     1.15461
    9      2      2      6     170.905  -0.00336218     1.22375     1.22711
    9      2      2      6     179.793  -0.00198003     1.29358     1.29556
    9      2      2      6     188.734  -0.000648857     1.36383     1.36448
    9      3      2      3     6.54245  -0.00753269    0.028192   0.0357247
    9      3      2      3     13.7616  -0.0151401   0.0710248   0.0861649
    9      3      2      3     20.4999  -0.0179114    0.117752    0.135663
    9      3      2      3     27.8997  -0.0191321    0.172037    0.191169
    9      3      2      3     34.5476  -0.0187678    0.222846    0.241614
    9      3      2      3     41.6031  -0.0177646     0.27777    0.295535
    9      3      2      3     48.6165  -0.0173345    0.332073    0.349407
    9      3      2      3     55.6232  -0.0162265    0.387203    0.403429
    9      3      2      3     62.6451  -0.0154979    0.442225    0.457723
    9      3      2      3     69.6964  -0.0162845    0.496082    0.512366
    9      3      2      3     76.7876  -0.0161729    0.551247     0.56742
    9      3      2      3     83.9263  -0.0165273    0.606399    0.622926
    9      3      2      3     90.6026  -0.0177697    0.657132    0.674902
    9      3      2      3     97.8481  -0.0200044    0.711364    0.731368
    9      3      2      3     104.631  -0.0216939    0.762585    0.784279
    9      3      2      3     111.997  -0.0240725    0.817712    0.841785
    9      3      2      3     118.897   -0.027594    0.868097    0.895691
    9      3      2      3     125.858  -0.0309456    0.919162    0.950108
    9      3      2      3     132.879  -0.0341109    0.970913     1.00502
    9      3      2      3     139.963  -0.0375009     1.02296     1.06046
    9      3      2      3     146.559  -0.0418318     1.07027      1.1121
    9      3      2      3     153.768  -0.0457349     1.12283     1.16856
    9      3      2      3     160.482  -0.0489806     1.17219     1.22117
    9      3      2      4     7.51919  -0.00691642   0.0320859   0.0390023
    9      3      2      4     14.8076  -0.0138373   0.0749187    0.088756
    9      3      2      4      21.581  -0.0159997    0.121645    0.137645
    9      3      2      4     28.9787  -0.0159815    0.176394    0.192376
    9      3      2      4     35.6362  -0.0154717    0.226855    0.242327
    9      3      2      4     42.6588  -0.0139094    0.281575    0.295484
    9      3      2      4     49.5913  -0.0122734    0.336021    0.348294
    9      3      2      4     56.9782  -0.00975169    0.395085    0.404837
    9      3      2      4     63.8609  -0.00776452    0.449949    0.457714
    9      3      2      4     70.7482  -0.0068745      0.5039    0.510775
    9      3      2      4     77.6509  -0.00496132    0.559115    0.564076
    9      3      2      4     84.5771  -0.00336301    0.614299    0.617662
    9      3      2      4      91.533  -0.00292275    0.668642    0.671565
    9      3      2      4     98.5231  -0.00261893    0.723189    0.725808
    9      3      2      4     105.552  -0.00209815     0.77832    0.780418
    9      3      2      4     112.622  -0.00205792    0.833348    0.835406
    9      3      2      4     119.735   -0.003261    0.887519     0.89078
    9      3      2      4     126.895  -0.00351951    0.943047    0.946567
    9      3      2      4     133.585  -0.0037998    0.994929    0.998729
    9      3      2      4     140.839  -0.00472564      1.0506     1.05533
    9      3      2      4     147.619  -0.00588578     1.10237     1.10826
    9      3      2      4      154.97  -0.00577481      1.1599     1.16567
    9      3      2      6     7.95805  -0.00456452   0.0320859   0.0366504
    9      3      2      6     12.9367  -0.00980008   0.0583697   0.0681698
    9      3      2      6     17.6527  -0.0124964   0.0875739     0.10007
    9      3      2      6     22.7951  -0.0135063    0.122619    0.136125
    9      3      2      6     27.6528  -0.0134463     0.15752    0.170966
    9      3      2      6     32.7382   -0.011992    0.196011    0.208003
    9      3      2      6     37.7142  -0.0107556    0.233897    0.244653
    9      3      2      6     42.9975   -0.008987    0.274916    0.283903
    9      3      2      6     47.8584  -0.00785249    0.312405    0.320257
    9      3      2      6       52.69  -0.00576522    0.350814    0.356579
    9      3      2      6     57.8705  -0.00356783    0.392127    0.395695
    9      3      2      6     62.9842  -0.000981795     0.43347    0.434452
    9      3      2      6     67.7126  0.000630676    0.471029    0.470398
    9      3      2      6     72.8004   0.0025822    0.511761    0.509179
    9      3      2      6     77.8781  0.00524103    0.553215    0.547974
    9      3      2      6     82.9549  0.00769737     0.59454    0.586843
    9      3      2      6     87.6695  0.00995996    0.632962    0.623002
    9      3      2      6     92.7503   0.0114085     0.67344    0.662032
    9      3      2      6     97.8368   0.0131548    0.714317    0.701162
    9      3      2      6     102.931   0.0152991    0.755703    0.740404
    9      3      2      6     107.669    0.017139    0.794083    0.776944
    9      3      2      6     112.782   0.0188731    0.835291    0.816418
   10      0      2      3     5.73657  0.00724733   0.0300559   0.0228086
   10      0      2      3      13.722  0.00635822   0.0783417   0.0719835
   10      0      2      3     21.7403  0.00151408    0.130651    0.129137
   10      0      2      3     29.9954  -0.00377419    0.187795    0.191569
   10      0      2      3     37.9156  -0.0088855    0.244521    0.253407
   10      0      2      3     45.6285  -0.0131841    0.301621    0.314805
   10      0      2      3     53.7328  -0.0171851    0.363016    0.380201
   10      0      2      3     61.7259  -0.0210713    0.424284    0.445355
   10      0      2      3     69.6476  -0.0246725    0.485749    0.510421
   10      0      2      3     77.5267  -0.0283682    0.547157    0.575525
   10      0      2      3     85.9093  -0.0332024    0.611931    0.645133
   10      0      2      3      93.765   -0.037216    0.673417    0.710633
   10      0      2      3     101.632  -0.0414994    0.734945    0.776444
   10      0      2      3      109.52  -0.0461675    0.796451    0.842618
   10      0      2      3     117.967  -0.0516324    0.862029    0.913661
   10      0      2      3     125.926  -0.0568988    0.923849    0.980748
   10      0      2      3      133.93  -0.0624475    0.985893     1.04834
   10      0      2      3     141.983  -0.0684809     1.04798     1.11646
   10      0      2      3     149.548  -0.0738464      1.1067     1.18055
   10      0      2      3      157.71  -0.0790804      1.1707     1.24978
   10      0      2      3     165.934  -0.0840066     1.23562     1.31963
   10      0      2      3     173.668   -0.088283      1.2971     1.38538
   10      0      2      4      6.3672  0.00722663   0.0300559   0.0228293
   10      0      2      4     14.4672  0.00885149   0.0783417   0.0694902
   10      0      2      4     22.6073  0.00586432    0.130651    0.124787
   10      0      2      4     30.9761  0.00199262    0.187795    0.185802
   10      0      2      4     38.4715  -0.00218752    0.240381    0.242569
   10      0      2      4     46.7949  -0.00553337    0.301621    0.307154
   10      0      2      4     54.8994  -0.00814298    0.363016    0.371159
   10      0      2      4     62.8455  -0.0104257    0.424284     0.43471
   10      0      2      4     70.6773  -0.0121977    0.485749    0.497947
   10      0      2      4     78.9413   -0.013992    0.551198     0.56519
   10      0      2      4     86.6304  -0.0162146    0.611931    0.628146
   10      0      2      4     94.7912  -0.0177926    0.677513    0.695306
   10      0      2      4     102.927  -0.0193916    0.743165    0.762557
   10      0      2      4     110.545  -0.0211519    0.804606    0.825758
   10      0      2      4     118.671  -0.0230945    0.870292    0.893386
   10      0      2      4     126.806  -0.0250636    0.936219    0.961283
   10      0      2      4     134.958  -0.0270409     1.00245     1.02949
   10      0      2      4     142.622  -0.0291441     1.06461     1.09375
   10      0      2      4     150.825  -0.0304296     1.13224     1.16267
   10      0      2      4     158.545  -0.0311002     1.19654     1.22764
   10      0      2      4     166.817  -0.0311263     1.26624     1.29737
   10      0      2      6     7.76341  0.00656644   0.0308606   0.0242942
   10      0      2      6     13.8814   0.0110746   0.0662702   0.0551956
   10      0      2      6     19.6608   0.0120988     0.10168   0.0895812
   10      0      2      6     25.7421   0.0112701    0.140309    0.129039
   10      0      2      6     31.6278   0.0105086    0.179885    0.169376
   10      0      2      6     37.8224  0.00787161    0.221331    0.213459
   10      0      2      6     43.8586  0.00659816    0.264218     0.25762
   10      0      2      6     49.7611  0.00482014    0.306516    0.301696
   10      0      2      6     55.9908  0.00339128    0.352373    0.348982
   10      0      2      6     61.6393  0.00248329    0.394898    0.392415
   10      0      2      6     67.5893  0.00198094    0.440627    0.438646
   10      0      2      6     73.8779  0.00189875    0.489861    0.487962
   10      0      2      6     79.6689   0.0020681    0.535798     0.53373
   10      0      2      6     85.8084  0.00167859    0.584251    0.582572
   10      0      2      6     91.8911  0.00200808    0.633256    0.631248
   10      0      2      6     97.9275  0.00262804    0.682428      0.6798
   10      0      2      6     103.926  0.00339421    0.731658    0.728264
   10      0      2      6     109.894  0.00425495    0.780928    0.776673
   10      0      2      6     115.836  0.00487433    0.829917    0.825043
   10      0      2      6     121.759  0.00596629    0.879378    0.873412
   10      0      2      6     127.667  0.00699623    0.928794    0.921798
   10      0      2      6     133.956  0.00830704    0.981751    0.973444
   10      0      2      6     139.844  0.00949319     1.03141     1.02192
   10      1      2      3     5.47528   0.0116038   0.0287689   0.0171651
   10      1      2      3     13.9341  0.00998888    0.082351   0.0723621
   10      1      2      3     21.5912  0.00451309    0.135933     0.13142
   10      1      2      3      29.493  -0.00157173     0.19489    0.196462
   10      1      2      3     37.6975  -0.00763462    0.258911    0.266546
   10      1      2      3     45.7568  -0.0147177    0.322311    0.337029
   10      1      2      3     53.7469   -0.022052    0.385977    0.408029
   10      1      2      3     61.7155  -0.0294385    0.450225    0.479664
   10      1      2      3     69.6936  -0.0375427    0.514478    0.552021
   10      1      2      3     77.7023  -0.0473484    0.577817    0.625165
   10      1      2      3     85.7573  -0.0572063    0.641946    0.699152
   10      1      2      3     93.8695  -0.0679879    0.706029    0.774017
   10      1      2      3     101.461  -0.0784617    0.765885    0.844347
   10      1      2      3     109.707  -0.0918011    0.829192    0.920993
   10      1      2      3     117.433   -0.103819    0.889195    0.993014
   10      1      2      3     125.834   -0.117623    0.953902     1.07152
   10      1      2      3     133.711   -0.130694     1.01461      1.1453
   10      1      2      3     141.666   -0.145268     1.07469     1.21996
   10      1      2      3     149.699   -0.159005     1.13647     1.29548
   10      1      2      3     157.815   -0.172873     1.19902     1.37189
   10      1      2      3     165.381   -0.186381     1.25685     1.44323
   10      1      2      4     6.56613  0.00930174   0.0287689   0.0194672
   10      1      2      4     14.4319   0.0104532   0.0778858   0.0674326
   10      1      2      4     22.7975  0.00738175    0.135933    0.128551
   10      1      2      4     30.7021  0.00383564     0.19489    0.191054
   10      1      2      4     38.9276  -0.000101252    0.258911    0.259012
   10      1      2      4     46.9042  -0.00450231    0.322311    0.326813
   10      1      2      4     54.7618  -0.00893494    0.385977    0.394912
   10      1      2      4     62.5513  -0.0131639    0.450225    0.463389
   10      1      2      4      70.861  -0.0181911    0.519077    0.537268
   10      1      2      4      78.608   -0.024447    0.582316    0.606763
   10      1      2      4     86.9191  -0.0307283    0.651132     0.68186
   10      1      2      4     94.6992  -0.0373863    0.715198    0.752584
   10      1      2      4     102.512  -0.0443238    0.779632    0.823956
   10      1      2      4     110.926  -0.0536993    0.847457    0.901156
   10      1      2      4     118.827  -0.0616074    0.912318    0.973925
   10      1      2      4     126.778  -0.0702476    0.977143     1.04739
   10      1      2      4     134.784  -0.0791349     1.04244     1.12157
   10      1      2      4     142.847  -0.0887378     1.10774     1.19648
   10      1      2      4      150.97  -0.0972907     1.17482     1.27211
   10      1      2      4     158.568   -0.105327     1.23767       1.343
   10      1      2      6     8.90783  0.00541768    0.030555   0.0251373
   10      1      2      6     13.7554  0.00880304   0.0600251   0.0512221
   10      1      2      6     18.6652     0.01041   0.0921743   0.0817643
   10      1      2      6     23.7089   0.0109652    0.127003    0.116038
   10      1      2      6     28.9333   0.0109891    0.164734    0.153745
   10      1      2      6     33.9954   0.0110419     0.20292    0.191878
   10      1      2      6     38.9436   0.0110282     0.24136    0.230332
   10      1      2      6     43.8063   0.0109939    0.280026    0.269032
   10      1      2      6     48.9433  0.00980647    0.320526     0.31072
   10      1      2      6     53.6837  0.00857326    0.358375    0.349802
   10      1      2      6     58.7137  0.00798602    0.399803    0.391817
   10      1      2      6     63.9779  0.00751883    0.443823    0.436304
   10      1      2      6     68.8817   0.0068587    0.485015    0.478156
   10      1      2      6     73.7595  0.00628868    0.526419     0.52013
   10      1      2      6     78.9372  0.00472769    0.569744    0.565016
   10      1      2      6     83.7767  0.00333904    0.610584    0.607245
   10      1      2      6     88.9268  0.00235571      0.6548    0.652444
   10      1      2      6     93.7482  0.000978779    0.695957    0.694978
   10      1      2      6     98.8872  -0.00048024    0.740045    0.740525
   10      1      2      6     103.704  -0.00194182    0.781455    0.783397
   10      1      2      6     108.844  -0.00464555    0.824675    0.829321
   10      1      2      6     113.988  -0.00668829    0.868758    0.875446
   10      2      2      3     5.99028   0.0168333   0.0173164  0.00048314
   10      2      2      3     13.5209   0.0250721   0.0769467   0.0518746
   10      2      2      3     21.6424   0.0272013    0.146515    0.119314
   10      2      2      3     29.9979   0.0172228    0.212275    0.195052
   10      2      2      3     37.5873  0.00666636    0.273811    0.267145
   10      2      2      3     45.6416  -0.00636862    0.339558    0.345927
   10      2      2      3     53.6834  -0.0208958    0.405361    0.426257
   10      2      2      3     61.7573  -0.0374847    0.470676    0.508161
   10      2      2      3     69.8923  -0.0554349    0.536233    0.591668
   10      2      2      3     77.5569  -0.0732396    0.597829    0.671069
   10      2      2      3     85.8587  -0.0939671    0.663749    0.757716
   10      2      2      3     93.6984   -0.114743    0.725312    0.840055
   10      2      2      3     101.632   -0.137983    0.785826    0.923809
   10      2      2      3     109.663   -0.161614    0.847356     1.00897
   10      2      2      3     117.794   -0.186293    0.909233     1.09553
   10      2      2      3     125.437   -0.210222    0.966934     1.17716
   10      2      2      3     133.769   -0.237007      1.0294     1.26641
   10      2      2      3     141.601   -0.263413     1.08711     1.35052
   10      2      2      3     149.524   -0.289293     1.14652     1.43581
   10      2      2      3     157.542   -0.315995     1.20631      1.5223
   10      2      2      3     165.655   -0.342609     1.26738     1.60999
   10      2      2      4     6.76566   0.0115789   0.0123472  0.000768263
   10      2      2      4      14.677   0.0212686   0.0719775   0.0507089
   10      2      2      4     22.9553   0.0261803    0.141546    0.115366
   10      2      2      4     30.7548    0.021123    0.203588    0.182465
   10      2      2      4     38.8255    0.013626    0.269443    0.255817
   10      2      2      4     46.6662  0.00546599    0.335166      0.3297
   10      2      2      4     54.9334  -0.0042703    0.405361    0.409631
   10      2      2      4      62.656  -0.0150536    0.470676     0.48573
   10      2      2      4      70.909  -0.0276061    0.540647    0.568253
   10      2      2      4     78.6879  -0.0403235    0.606629    0.646952
   10      2      2      4     86.5246  -0.0544508    0.672527    0.726978
   10      2      2      4     94.9609  -0.0711016    0.742721    0.813823
   10      2      2      4      102.95  -0.0889579    0.807671    0.896629
   10      2      2      4     110.483    -0.10572    0.869421    0.975141
   10      2      2      4     118.637   -0.124699    0.935839     1.06054
   10      2      2      4     126.881   -0.144612     1.00265     1.14726
   10      2      2      4     134.658   -0.164624     1.06476     1.22938
   10      2      2      4     142.515   -0.184456     1.12817     1.31263
   10      2      2      4     150.454   -0.204538     1.19245     1.39699
   10      2      2      4     158.475   -0.224503     1.25795     1.48245
   10      2      2      6     9.72206  0.00337683   0.0123472  0.00897037
   10      2      2      6     14.9824  0.00954304   0.0481254   0.0385824
   10      2      2      6     19.7189   0.0141402   0.0839036   0.0697634
   10      2      2      6     24.8491   0.0186997    0.125645    0.106945
   10      2      2      6     29.6899   0.0213083    0.165776    0.144468
   10      2      2      6     34.9816   0.0194781    0.207051    0.187573
   10      2      2      6      39.779    0.018492    0.246648    0.228156
   10      2      2      6     44.7727   0.0170171    0.288655    0.271638
   10      2      2      6     49.9793   0.0153153    0.333408    0.318093
   10      2      2      6     54.8142   0.0133893    0.375484    0.362095
   10      2      2      6     59.8922   0.0112623    0.420337    0.409075
   10      2      2      6     64.8868  0.00871297    0.464659    0.455946
   10      2      2      6     69.8719  0.00557803    0.508879    0.503301
   10      2      2      6     74.8452  0.00282031    0.553867    0.551047
   10      2      2      6     79.8179  -0.000523924    0.598709    0.599233
   10      2      2      6     84.7988  -0.00433181    0.643567    0.647899
   10      2      2      6     89.7925  -0.00869953    0.688352    0.697052
   10      2      2      6     94.8042  -0.0135388    0.733172    0.746711
   10      2      2      6     99.8369  -0.0197056    0.777174     0.79688
   10      2      2      6     104.894  -0.0258084    0.821761    0.847569
   10      2      2      6     109.976  -0.0319934    0.866772    0.898765
   10      2      2      6     114.785  -0.0381962    0.909233    0.947429
   10      3      2      3     6.72961   0.0176718   0.0364659   0.0187941
   10      3      2      3     13.8627   0.0131469   0.0801419    0.066995
   10      3      2      3     20.8969  0.00722241    0.127458    0.120236
   10      3      2      3     27.7254  0.000559957    0.175094    0.174534
   10      3      2      3     34.9289  -0.00554675    0.227919    0.233466
   10      3      2      3     41.5434  -0.0126572    0.275916    0.288573
   10      3      2      3     48.6243  -0.0202249    0.328092    0.348317
   10      3      2      3     55.6828  -0.0276121    0.380839    0.408451
   10      3      2      3     62.7347  -0.0354959     0.43348    0.468976
   10      3      2      3     69.7918  -0.0444969    0.485405    0.529902
   10      3      2      3     76.8634  -0.0533547     0.53789    0.591245
   10      3      2      3     83.9574  -0.0624626    0.590563    0.653026
   10      3      2      3     90.5698  -0.0714215    0.639377    0.710798
   10      3      2      3      97.723  -0.0813818    0.692088     0.77347
   10      3      2      3     104.914  -0.0928288    0.743801     0.83663
   10      3      2      3     111.628   -0.102937    0.792788    0.895725
   10      3      2      3     118.902   -0.114425    0.845443    0.959868
   10      3      2      3       125.7   -0.125265    0.894649     1.01991
   10      3      2      3     132.541   -0.136696    0.943732     1.08043
   10      3      2      3     139.959   -0.150023    0.996111     1.14613
   10      3      2      3     146.896   -0.161695     1.04596     1.20766
   10      3      2      3     153.882   -0.173578      1.0961     1.26968
   10      3      2      4     7.86932   0.0150686   0.0364659   0.0213973
   10      3      2      4     14.9326   0.0132833   0.0801419   0.0668586
   10      3      2      4     21.8721   0.0102292    0.127458    0.117229
   10      3      2      4     28.6077  0.00612796    0.175094    0.168966
   10      3      2      4     35.7625  0.00209481    0.227919    0.225824
   10      3      2      4     42.8164  -0.00359775    0.279585    0.283183
   10      3      2      4     49.7963  -0.00898578    0.331871    0.340857
   10      3      2      4     56.7359  -0.0142847    0.384598    0.398883
   10      3      2      4      63.651  -0.0200178    0.437219    0.457237
   10      3      2      4     70.5529  -0.0267894    0.489118    0.515907
   10      3      2      4      77.943  -0.0336889    0.545428    0.579117
   10      3      2      4     84.8434  -0.0403791    0.598062    0.638441
   10      3      2      4     91.7528  -0.0473714     0.65072    0.698091
   10      3      2      4     98.6759  -0.0548999    0.703175    0.758075
   10      3      2      4     105.617  -0.0633522     0.75505    0.818402
   10      3      2      4      112.58   -0.071244    0.807842    0.879086
   10      3      2      4     119.568  -0.0796114    0.860524    0.940135
   10      3      2      4     126.583  -0.0878923    0.913661     1.00155
   10      3      2      4     133.628  -0.0973366    0.966017     1.06335
   10      3      2      4     140.704   -0.106445     1.01909     1.12553
   10      3      2      4     147.814   -0.115254     1.07286     1.18811
   10      3      2      6     10.6099  0.00957922   0.0391956   0.0296164
   10      3      2      6     15.8374   0.0111796   0.0719527   0.0607731
   10      3      2      6     20.6254   0.0123865     0.10471   0.0923235
   10      3      2      6     25.6583   0.0126501    0.140197    0.127547
   10      3      2      6     30.9916   0.0122426    0.178755    0.166512
   10      3      2      6     35.9035   0.0121689    0.215681    0.203512
   10      3      2      6     40.7905    0.010927    0.252073    0.241146
   10      3      2      6     45.6588  0.00857084    0.287862    0.279291
   10      3      2      6     50.8844  0.00631509    0.327147    0.320832
   10      3      2      6     55.7223  0.00417655    0.363926    0.359749
   10      3      2      6     60.8935  0.00165218    0.403412     0.40176
   10      3      2      6     65.6419  -0.00063936    0.440018    0.440657
   10      3      2      6     70.7532  -0.00390513    0.478921    0.482826
   10      3      2      6     75.8462  -0.0069984    0.518115    0.525113
   10      3      2      6     80.9287  -0.00987857    0.557671     0.56755
   10      3      2      6      85.641  -0.0127692    0.594313    0.607082
   10      3      2      6     90.7096  -0.0160633    0.633721    0.649784
   10      3      2      6     95.7742  -0.0192289    0.673392    0.692621
   10      3      2      6     100.837  -0.0232202    0.712374    0.735594
   10      3      2      6     105.899  -0.0274055    0.751293    0.778699
   10      3      2      6     110.961  -0.0310256    0.790903    0.821929
   11      0      2      3      6.7546  -0.0135908   0.0372124   0.0508032
   11      0      2      3     14.6757  -0.0215004   0.0790041    0.100504
   11      0      2      3     22.5836  -0.0249513    0.127761    0.152712
   11      0      2      3     30.5596  -0.0261439    0.180306     0.20645
   11      0      2      3     38.7721  -0.0256344    0.236766      0.2624
   11      0      2      3     46.8559  -0.0232962    0.294564     0.31786
   11      0      2      3     54.8811  -0.0209542    0.352224    0.373178
   11      0      2      3     62.8897  -0.0190578    0.409513    0.428571
   11      0      2      3     70.9082  -0.0176185    0.466558    0.484176
   11      0      2      3     78.9553  -0.0156842    0.524411    0.540095
   11      0      2      3     86.5376  -0.0143284    0.578541    0.592869
   11      0      2      3     94.6757  -0.0133764    0.636212    0.649588
   11      0      2      3     102.874  -0.0132809    0.693513    0.706794
   11      0      2      3     110.619  -0.0139191     0.74697    0.760889
   11      0      2      3     118.951  -0.0144084    0.804725    0.819133
   11      0      2      3     126.831  -0.0155488     0.85871    0.874259
   11      0      2      3     134.781  -0.0166952    0.913214    0.929909
   11      0      2      3     142.804  -0.0191415    0.966961    0.986103
   11      0      2      3     150.902    -0.02143     1.02142     1.04285
   11      0      2      3      158.53  -0.0232579     1.07307     1.09633
   11      0      2      3     166.781   -0.025477     1.12872      1.1542
   11      0      2      4     7.70689  -0.0163144   0.0372124   0.0535268
   11      0      2      4     14.4153  -0.0223311   0.0720388   0.0943699
   11      0      2      4     21.8379  -0.0248945    0.117313    0.142208
   11      0      2      4     28.7668  -0.0254484    0.162584    0.188032
   11      0      2      4     35.9828  -0.0250621    0.211381    0.236443
   11      0      2      4     42.5238  -0.0221086    0.258616    0.280725
   11      0      2      4     49.9511  -0.0187928    0.312538    0.331331
   11      0      2      4     56.8232  -0.0153285    0.363055    0.378383
   11      0      2      4     63.6642  -0.0123442    0.413048    0.425392
   11      0      2      4     70.9792  -0.00924874    0.466558    0.475807
   11      0      2      4      77.806  -0.00577161    0.517198     0.52297
   11      0      2      4     84.6417  -0.00257483     0.56771    0.570285
   11      0      2      4     91.9841  0.000620181    0.621813    0.621193
   11      0      2      4     98.8599  0.00318065    0.672115    0.668934
   11      0      2      4     105.763  0.00499879    0.721922    0.716923
   11      0      2      4     112.697  0.00708612    0.772264    0.765178
   11      0      2      4     119.665  0.00897339    0.822688    0.813715
   11      0      2      4      126.67   0.0106442    0.873194     0.86255
   11      0      2      4     133.714   0.0123902    0.924084    0.911694
   11      0      2      4     140.799   0.0129456    0.974103    0.961157
   11      0      2      4     147.926   0.0141553      1.0251     1.01094
   11      0      2      4     154.584   0.0155891     1.07307     1.05748
   11      0      2      4     161.798   0.0170516     1.12498     1.10793
   11      0      2      6     8.99825  -0.0187257   0.0372124   0.0559381
   11      0      2      6      13.732  -0.0223885   0.0607202   0.0831087
   11      0      2      6      18.749  -0.0241979    0.089452     0.11365
   11      0      2      6     23.7714  -0.0244744    0.120796     0.14527
   11      0      2      6      28.943   -0.023791    0.154747    0.178538
   11      0      2      6     33.9603  -0.0223795    0.188914    0.211293
   11      0      2      6     38.8821  -0.0206868    0.223079    0.243766
   11      0      2      6      43.741  -0.0174632    0.258616    0.276079
   11      0      2      6      48.925  -0.0144188    0.296359    0.310778
   11      0      2      6     53.7055  -0.0114804    0.331462    0.342942
   11      0      2      6     58.8233  -0.00816033    0.369363    0.377523
   11      0      2      6     63.8637  -0.00484562    0.406861    0.411707
   11      0      2      6     68.8876  -0.00181162    0.444072    0.445884
   11      0      2      6      73.897  0.00189533    0.481948    0.480053
   11      0      2      6     78.8927    0.005696    0.519903    0.514207
   11      0      2      6     83.8821   0.0093946    0.557782    0.548387
   11      0      2      6     88.8669   0.0130845    0.595682    0.582598
   11      0      2      6     93.8505   0.0166589    0.633513    0.616854
   11      0      2      6      98.835   0.0200549    0.671221    0.651166
   11      0      2      6     103.822   0.0230612    0.708601     0.68554
   11      0      2      6     108.814   0.0260815     0.74607    0.719988
   11      1      2      3     6.75505   0.0133137    0.036405   0.0230913
   11      1      2      3     13.9567   0.0105246   0.0784968   0.0679722
   11      1      2      3     20.4569  0.00641147    0.120589    0.114178
   11      1      2      3     27.8066  0.000769292    0.170438    0.169669
   11      1      2      3      34.927  -0.00408631    0.221326    0.225412
   11      1      2      3     41.9244  -0.00973388    0.271718    0.281452
   11      1      2      3     48.8561  -0.0152211    0.322625    0.337846
   11      1      2      3     55.7549  -0.0207758    0.373853    0.394629
   11      1      2      3     62.6431  -0.0269697    0.424865    0.451835
   11      1      2      3     69.5366  -0.0340671    0.475428    0.509495
   11      1      2      3     76.9797  -0.0417105    0.530419    0.572129
   11      1      2      3      83.919  -0.0490757    0.581742    0.630818
   11      1      2      3      90.892  -0.0573637    0.632668    0.690032
   11      1      2      3     97.9046   -0.066489    0.683302    0.749791
   11      1      2      3     104.961   -0.075576    0.734531    0.810107
   11      1      2      3     111.517  -0.0845045    0.781786    0.866291
   11      1      2      3     118.669  -0.0951572    0.832565    0.927722
   11      1      2      3     125.875   -0.106342    0.883408     0.98975
   11      1      2      3     132.576   -0.116432    0.931105     1.04754
   11      1      2      3     139.892   -0.128045    0.982687     1.11073
   11      1      2      3     146.698   -0.139902     1.02971     1.16961
   11      1      2      3     153.557    -0.15096     1.07807     1.22903
   11      1      2      3     160.471   -0.162047     1.12695       1.289
   11      1      2      4     7.28717   0.0104719   0.0325784   0.0221065
   11      1      2      4     14.5954   0.0102807   0.0746703   0.0643896
   11      1      2      4     21.6517  0.00860374    0.120589    0.111985
   11      1      2      4     28.9334  0.00566116    0.170438    0.164777
   11      1      2      4     35.4791  0.00319239    0.217425    0.214233
   11      1      2      4     42.9442  -0.000496032    0.271718    0.272214
   11      1      2      4     49.7609  -0.00360991    0.322625    0.326235
   11      1      2      4     56.5145  -0.00667294    0.373853    0.380526
   11      1      2      4     63.7452   -0.010551    0.428772    0.439323
   11      1      2      4     70.9526  -0.0152732    0.483214    0.498487
   11      1      2      4     77.6378  -0.0193997    0.534374    0.553774
   11      1      2      4     84.8406  -0.0241031    0.589607     0.61371
   11      1      2      4     91.5401  -0.0292919     0.64046    0.669752
   11      1      2      4     98.7737  -0.0354698    0.695065    0.730535
   11      1      2      4     105.514  -0.0410192    0.746376    0.787395
   11      1      2      4     112.801  -0.0477223    0.801357    0.849079
   11      1      2      4     119.599  -0.0547449    0.852055      0.9068
   11      1      2      4     126.956  -0.0622499    0.907187    0.969437
   11      1      2      4     133.823  -0.0690572    0.958988     1.02805
   11      1      2      4     140.727  -0.0770447     1.01005     1.08709
   11      1      2      4      147.67   -0.084763     1.06183     1.14659
   11      1      2      4     154.653  -0.0918604     1.11468     1.20654
   11      1      2      6     10.9569  0.00556007   0.0392749   0.0337148
   11      1      2      6     15.8159  0.00802255   0.0679739   0.0599514
   11      1      2      6     20.7051   0.0100627   0.0995427     0.08948
   11      1      2      6     25.8049   0.0114002    0.133982    0.122582
   11      1      2      6     30.7708   0.0120467    0.168506    0.156459
   11      1      2      6     35.6448   0.0127532    0.203664    0.190911
   11      1      2      6     40.8493   0.0129515    0.241682    0.228731
   11      1      2      6     45.9931   0.0125482      0.2795    0.266952
   11      1      2      6     50.6984   0.0122302    0.314749    0.302519
   11      1      2      6     55.7575   0.0118786    0.353179      0.3413
